¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ(430.46, 10.88, 352.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.0315
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35455
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96278
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11643
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8991
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.043008
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.194023
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.359031
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.535678
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.72525
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931757
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181282
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453725
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752331
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081024
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444517
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848577
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666303
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725701
Ï(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39138
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08974
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09782
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85888
(430.51, 10.89, 352.53) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 24.86589
(430.51, 10.89, 352.53) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 24.89075
(430.51, 10.89, 352.53) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 24.83703
(430.51, 10.89, 352.53) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 24.86935
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.050856
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.200358
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.364316
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.541321
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731292
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936683
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186681
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459592
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758785
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088157
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452415
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846107
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687179
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752064
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42581
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12011
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07738
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81706
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.058841
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.208846
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.369686
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547078
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737524
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942365
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192072
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465522
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765281
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095332
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454183
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840016
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70713
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777278
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4578
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11457
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03064
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77368
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91642
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.066914
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.217453
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.378051
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.552987
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743814
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949205
¶(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197502
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471474
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771837
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100632
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448752
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834013
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726119
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801327
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48731
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10528
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96883
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68576
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56428
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.075114
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.226218
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.387363
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.559667
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750253
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95611
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202956
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477456
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778379
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095822
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443426
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828126
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744154
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824116
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51428
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0923
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9038
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5655
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17967
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.083474
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.235103
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.396857
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.5698
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756794
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96314
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208457
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483458
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775869
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091044
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438183
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822276
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736502
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845658
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53864
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07569
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88864
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39414
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89787
¹(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.091902
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.244098
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.406469
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.580069
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766097
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970317
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213977
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484499
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771613
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086371
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433023
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816537
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637432
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86595
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56038
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1132
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89504
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24656
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67698
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.100458
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.253208
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.416221
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.590505
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777288
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977881
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218156
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480704
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767383
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081764
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427921
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810944
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538278
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884944
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57948
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15216
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79309
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10058
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40724
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.109167
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.262466
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.426109
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.601057
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.788615
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990077
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214686
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476917
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763284
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077256
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422956
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8054
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439132
´(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902665
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65088
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1885
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67698
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95533
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13449
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.118
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.271873
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.436116
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.611796
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800132
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953215
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099321
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473226
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759224
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072819
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418053
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799976
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340086
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919069
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75784
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22218
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5609
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8309
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80621
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.126923
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.281397
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.446295
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622658
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774415
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.910695
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054503
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457778
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755254
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06844
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413249
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794615
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24123
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872049
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86274
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25315
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44485
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72253
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56314
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.135982
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.29105
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.456622
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.607399
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.734825
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869108
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010709
¹(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160252
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751359
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064157
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408514
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789379
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212841
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730595
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96545
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28142
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34687
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61425
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32317
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.145136
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.300818
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.451191
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.570567
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.696162
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828421
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967897
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115143
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56339
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059932
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403886
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784246
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207088
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590294
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06578
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22012
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26105
(430.51, 10.89, 352.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50614
