¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (436.74, 14.24, 303.20) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 2.648954
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107624
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531813
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858305
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212238
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787623
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04394
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23635
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43784
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69676
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98864
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22364
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37938
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54126
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81889
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22305
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54394
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75034
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96564
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19034
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42504
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82928
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89312
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383984
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716516
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098775
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522242
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855352
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209015
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851027
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07556
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26931
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47222
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69525
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98706
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2327
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38873
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5746
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96043
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37479
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63256
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84211
¹(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06069
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28886
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52724
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80765
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390363
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708176
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089571
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511979
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85243
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205869
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914191
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10819
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30335
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50772
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72202
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98625
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24303
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39936
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71092
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10638
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51995
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72401
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93677
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15873
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39055
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63275
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72737
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396555
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703197
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079992
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501322
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849579
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247672
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954144
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1419
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33844
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54436
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76026
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98689
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25462
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47355
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85142
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25689
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6111
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8183
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03441
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25996
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49551
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05411
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402587
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709761
¸(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070012
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490242
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846723
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301152
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987476
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17664
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37464
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58213
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79973
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02816
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26746
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60891
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99623
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41218
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.705
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91552
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13515
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36436
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89572
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57201
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408431
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716147
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059675
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478775
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843911
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354235
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02184
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21244
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41196
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62107
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84043
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07071
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37799
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74833
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14552
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57241
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80187
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01581
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23906
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65524
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44427
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414135
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722327
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0585
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46687
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841158
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406922
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05724
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24929
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45044
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66125
µ(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8824
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11459
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51931
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89197
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29949
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6931
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90169
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11921
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42354
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28332
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03491
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419637
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728325
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065095
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454611
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838455
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459128
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09369
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28728
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49004
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70261
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9256
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32846
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66628
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04005
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45828
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79254
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00462
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2258
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12754
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86099
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424963
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734138
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071449
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441933
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846172
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51087
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13119
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32636
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53083
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7452
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97013
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4825
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81789
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1927
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62215
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89494
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11066
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91297
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69259
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430121
¶(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739747
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077584
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447552
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890305
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562078
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16977
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36656
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57279
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78899
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16927
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6298
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9744
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35008
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79007
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00054
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67188
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52927
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33882
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4351
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745196
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083513
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454074
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933959
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612736
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20942
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40796
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61596
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8341
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41325
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78177
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13599
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51414
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89512
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4385
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37054
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12856
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439902
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750426
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089253
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460356
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977006
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662848
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25021
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45046
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66034
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01301
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5969
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93857
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30289
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69209
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21225
¼(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17612
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95627
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444518
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755431
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094759
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466401
(436.52, 14.28, 304.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005076
