¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Œ(324.84, 7.62, 372.22) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.87629
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46513
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08674
(324.84, 7.57, 372.28) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.45875
(324.84, 7.57, 372.28) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.43671
(324.84, 7.57, 372.28) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.41674
(324.84, 7.57, 372.28) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 14.56926
(324.84, 7.57, 372.28) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 14.88405
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.35266
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.33044
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.31116
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.29479
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.28132
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.27074
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.26305
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982804
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17954
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390627
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617674
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862511
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127238
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414404
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72684
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068062
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442126
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845575
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28443
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770611
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31213
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8332
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30704
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82028
±(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38425
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00328
(324.84, 7.57, 372.28) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.42433
(324.84, 7.57, 372.28) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.40235
(324.84, 7.57, 372.28) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.3847
(324.84, 7.57, 372.28) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 14.61284
(324.84, 7.57, 372.28) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 14.83878
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.07141
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.04961
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.03076
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.01477
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.00165
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.99137
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.98394
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978744
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175189
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385951
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612636
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85705
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121374
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407985
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719898
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060459
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433753
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838527
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276597
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761954
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3025
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74978
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23481
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74838
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30524
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9195
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57835
(324.84, 7.57, 372.28) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.63281
(324.84, 7.57, 372.28) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 14.01138
(324.84, 7.57, 372.28) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 14.97012
(324.84, 7.57, 372.28) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 14.94314
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.80093
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.77964
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.76119
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.74557
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.73277
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.72279
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.7156
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97473
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17085
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381316
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607675
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851677
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115532
ª(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401709
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713014
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052914
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42548
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831617
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269007
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753437
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25686
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67257
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14059
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66939
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22799
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83427
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49037
(324.84, 7.57, 372.28) (348.28, 0.34, 381.89) (0.87, 0.61, 0.61) Tools 14.4029
(324.84, 7.57, 372.28) (348.28, 0.34, 381.89) (0.87, 0.61, 0.61) Tools 14.37553
(324.84, 7.57, 372.28) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 14.90195
(324.84, 7.57, 372.28) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 14.88447
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.5408
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.51994
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.50188
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.48661
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.47412
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.46441
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.45745
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970749
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166622
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376761
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602748
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846402
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109801
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39547
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706226
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045502
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417342
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824839
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261507
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745165
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18728
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59712
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04856
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56824
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14111
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75103
(324.84, 7.57, 372.28) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 13.40374
(324.84, 7.57, 372.28) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 13.38041
(324.84, 7.57, 372.28) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 13.35915
(324.84, 7.57, 372.28) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 13.33994
(324.84, 7.57, 372.28) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 14.91244
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.29047
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.27002
¤(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.25233
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.23739
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.2252
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.21574
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.20901
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966835
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162416
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372246
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59787
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841157
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104126
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389289
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69953
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038152
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409296
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817722
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254217
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737054
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11924
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5233
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96274
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46953
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03224
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65499
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32076
(324.84, 7.57, 372.28) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 13.32556
(324.84, 7.57, 372.28) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 13.30832
(324.84, 7.57, 372.28) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 13.2931
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.07229
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.04948
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.02941
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.01208
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.99746
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.98555
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.97633
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.96981
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96296
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158265
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367817
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593098
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835981
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098518
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383229
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692894
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030914
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401348
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808956
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247063
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684766
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05263
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45116
Â(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88429
(324.84, 7.57, 372.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.23668
(324.84, 7.57, 372.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.2132
(324.84, 7.57, 372.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.19148
(324.84, 7.57, 372.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.17152
(324.84, 7.57, 372.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.15329
(324.84, 7.57, 372.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.22917
(324.84, 7.57, 372.28) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 13.39152
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.83978
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.81738
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.79768
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.78069
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.76637
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.75473
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.74575
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.73942
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95914
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154173
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36341
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588356
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830866
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092987
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377223
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686359
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023758
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393513
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800315
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240084
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624394
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987454
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38061
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80761
(324.84, 7.57, 372.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.21945
(324.84, 7.57, 372.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.19601
(324.84, 7.57, 372.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.17434
(324.84, 7.57, 372.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.15441
(324.84, 7.57, 372.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.13621
(324.84, 7.57, 372.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.21123
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.64049
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.61578
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.59377
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.57444
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.55776
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.54374
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.53235
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.52359
(324.84, 7.57, 372.28) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.51745
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95539
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150151
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359046
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583701
®(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82585
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087554
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371316
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679907
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016733
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385767
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791786
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233273
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565348
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923725
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31161
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73271
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1914
(324.84, 7.57, 372.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.18055
(324.84, 7.57, 372.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.15891
(324.84, 7.57, 372.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.13901
(324.84, 7.57, 372.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.12084
