¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16809
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274563
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443794
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622235
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810651
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884456
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960286
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038817
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120075
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20428
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291495
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381827
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475443
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572479
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673038
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777361
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918207
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081862
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667514
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6731
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01378
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58981
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96076
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56275
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00042
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44305
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72389
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01519
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371834
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594646
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83468
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092854
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252463
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420539
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597776
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784842
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885294
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961159
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039651
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120995
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205194
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292409
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382764
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476404
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573463
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674066
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778379
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88661
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015359
÷(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583721
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5555
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88616
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39632
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81656
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.27353
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79421
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37658
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83026
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12793
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371248
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594032
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834022
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072305
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23089
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397868
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573945
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759737
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887012
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962901
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041466
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122803
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207047
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294334
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384769
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478422
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575505
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676182
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780565
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888823
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001141
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501759
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44399
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74505
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22176
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86429
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00171
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65888
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27238
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72199
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19299
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37068
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59343
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833342
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052258
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209864
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375786
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550706
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735279
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889605
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965545
ğ(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044171
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12557
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209896
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297253
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38772
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481478
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57865
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679392
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783851
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892195
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013971
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421619
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34717
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60367
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06886
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91433
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74038
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.26564
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07626
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61823
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08509
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370091
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592815
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832715
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032722
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18936
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354244
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52809
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711449
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893074
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969103
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047805
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129315
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213701
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301156
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391731
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485599
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582866
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683713
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788289
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896721
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03211
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37892
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25263
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46616
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92029
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97758
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48865
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.8896
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87852
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51888
ü(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98182
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.060546
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592197
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832031
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013736
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16941
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333322
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506031
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688259
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880759
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973578
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052393
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133992
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218504
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306055
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396728
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490719
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588137
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689102
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793827
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913446
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051467
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360933
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16038
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33238
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77592
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05501
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2458
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.52975
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68746
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38277
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8831
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.03559
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.062711
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831345
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995203
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150016
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312957
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484625
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665728
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856977
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978958
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057899
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139652
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224289
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311968
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402778
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49692
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594474
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695618
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800505
ó(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933422
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072084
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343729
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07028
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20223
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63557
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13543
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01153
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.1851
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50281
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18669
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78881
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.011443
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.03822
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.065987
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977232
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131145
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293115
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463771
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643777
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83386
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985245
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06434
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146231
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231008
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318879
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409869
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504163
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601911
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703234
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820781
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954636
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093975
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327204
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02183
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0756
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49911
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21836
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78555
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.85775
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50648
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99733
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69885
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.988118
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.014519
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.041959
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.070442
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112747
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273841
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443524
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622478
