¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.021753
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354531
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591516
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843736
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212484
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762016
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38182
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89407
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45686
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81553
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93071
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04998
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17348
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30142
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43391
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57121
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85009
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03177
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06987
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11018
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15265
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1974
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24444
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29381
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34555
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39972
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46157
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53018
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60153
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693897
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895135
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108439
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331818
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567421
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818074
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182581
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72839
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36341
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84399
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40135
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77777
„(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89211
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01049
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1331
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2601
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39162
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52791
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66912
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95664
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00888
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04869
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09074
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.135
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18156
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23042
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29018
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35304
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41855
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48667
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55756
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673738
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873808
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085846
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309504
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543741
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792917
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152569
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694539
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34982
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79442
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3464
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74163
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85515
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97275
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09447
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22055
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35115
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48647
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62667
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77203
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9503
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98969
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03129
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07778
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13277
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19022
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25015
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31264
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37773
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44547
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51592
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653934
‡(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852859
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063683
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287371
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520541
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768246
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122319
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660534
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33667
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74535
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29202
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70708
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81987
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93663
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05754
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18281
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3125
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44688
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58612
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73046
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88009
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93873
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98871
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04099
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09565
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15276
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21233
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27445
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33915
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40651
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47655
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63448
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832313
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041876
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264293
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497786
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744074
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091921
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62635
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32393
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69677
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23825
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67411
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78616
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90221
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02234
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14676
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27564
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40915
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54749
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69087
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82829
†(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90116
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95243
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00607
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06063
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1174
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17664
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23843
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30279
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36975
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43944
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615372
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812113
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020504
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241605
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47549
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7204
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061419
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602393
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31166
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67618
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18501
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64272
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75408
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86939
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98878
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11245
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24051
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37322
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51068
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64236
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77565
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86365
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91461
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96784
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02352
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08163
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14226
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20457
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26858
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33518
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40452
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596611
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792301
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999528
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219337
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452925
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697156
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030733
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600904
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29982
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66346
„(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13241
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61285
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72357
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83821
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9569
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07982
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20713
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33903
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46535
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59295
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72511
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8282
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87877
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93173
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9871
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04486
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10509
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16787
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23322
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30122
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3718
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578192
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772818
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978922
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197523
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429744
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674447
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999926
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598547
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28845
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65117
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08031
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58452
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69461
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80861
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92664
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04889
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17549
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29678
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41902
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54558
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67672
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79477
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8451
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89773
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95273
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01018
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07007
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1325
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19751
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26515
‡(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33549
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560127
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753737
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958726
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176135
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407032
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652174
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968999
