¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
˜ (441.93, 14.52, 257.48) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.057186
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21621
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03875
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94298
 (442.11, 14.45, 257.77) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 13.52227
(442.11, 14.45, 257.77) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 13.55379
(442.11, 14.45, 257.77) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 13.5875
(442.11, 14.45, 257.77) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 13.62341
(442.11, 14.45, 257.77) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 13.66156
(442.11, 14.45, 257.77) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 13.70197
(442.11, 14.45, 257.77) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 23.23911
(442.11, 14.45, 257.77) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 23.28218
(442.11, 14.45, 257.77) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 23.32891
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296585
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522109
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765432
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025308
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308728
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620482
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958374
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.332902
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.745343
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.196158
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30447
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87906
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52335
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2507
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07812
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98565
(442.11, 14.45, 257.77) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 13.55408
(442.11, 14.45, 257.77) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 13.52051
(442.11, 14.45, 257.77) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 13.48912
(442.11, 14.45, 257.77) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 13.45987
(442.11, 14.45, 257.77) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 13.4957
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2896
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304238
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530356
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774345
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035809
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319813
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63258
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972095
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.348001
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.762324
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.214994
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32747
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90486
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55248
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28378
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11605
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02871
(442.11, 14.45, 257.77) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 13.71717
(442.11, 14.45, 257.77) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 13.68309
(442.11, 14.45, 257.77) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 13.65121
(442.11, 14.45, 257.77) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 13.62151
Œ(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25696
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39569
(442.11, 14.45, 257.77) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 23.38712
(442.11, 14.45, 257.77) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 23.40125
(442.11, 14.45, 257.77) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 23.4189
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311884
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538596
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783251
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046345
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330895
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644676
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.985819
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.363099
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.77917
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826869
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34674
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9264
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57673
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31131
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14752
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07211
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11898
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33674
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77072
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4533
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34454
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52431
(442.11, 14.45, 257.77) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 23.327
(442.11, 14.45, 257.77) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 23.36289
(442.11, 14.45, 257.77) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 23.40238
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319523
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546829
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792149
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056919
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.341974
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656769
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.999543
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.378204
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37116
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84427
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36609
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94805
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60109
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33892
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1791
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11594
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16967
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39604
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84104
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5323
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43346
˜(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65514
(442.11, 14.45, 257.77) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 23.4289
(442.11, 14.45, 257.77) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 23.46519
(442.11, 14.45, 257.77) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 23.50512
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327154
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.555056
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80104
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067304
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353046
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.668855
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.013265
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.393307
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387392
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861735
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3855
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96978
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62554
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36668
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21081
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16012
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22081
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4559
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91207
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61231
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52382
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78535
(442.11, 14.45, 257.77) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 23.53516
(442.11, 14.45, 257.77) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 23.57188
(442.11, 14.45, 257.77) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 23.61225
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.334775
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563272
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.809923
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.076934
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.36411
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.680936
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.027133
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957951
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403681
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879272
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40503
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99158
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6501
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39454
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24272
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20469
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2724
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51633
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9838
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.24545
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.2186
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.1947
»(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.1737
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.15561
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.14041
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.06624
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.05681
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.05024
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.04651
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.04563
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.04758
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342384
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571477
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818794
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086555
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375163
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.693006
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.040732
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972622
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41988
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896829
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42457
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01347
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67477
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4225
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27471
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2496
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32448
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57735
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0563
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.22368
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.19687
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.17299
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.15202
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.13396
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.11877
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.10646
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.09702
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.09043
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.08669
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.08581
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.04124
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.349982
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579671
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827652
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096162
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.386204
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.705066
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580433
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987287
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436149
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914441
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44415
ç(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03542
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69948
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45058
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30681
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29182
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37698
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63894
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1295
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.20483
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.17804
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.15419
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.13324
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.11519
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.10002
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.08772
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.07829
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.07171
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.06798
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.0671
(442.11, 14.45, 257.77) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.02257
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357566
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587849
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.836498
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.105756
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397233
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222161
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593773
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001955
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452341
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932112
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46383
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05746
(442.11, 14.45, 257.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72432
(442.11, 14.45, 257.77) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.16084
(442.11, 14.45, 257.77) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.20666
(442.11, 14.45, 257.77) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.25466
(442.11, 14.45, 257.77) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.30489
(442.11, 14.45, 257.77) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.35738
(442.11, 14.45, 257.77) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.41218
(442.11, 14.45, 257.77) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.46934
(442.11, 14.45, 257.77) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.5289
(442.11, 14.45, 257.77) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.59093
(442.11, 14.45, 257.77) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.65547
(442.11, 14.45, 257.77) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.72259
(442.11, 14.45, 257.77) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.79234
(442.11, 14.45, 257.77) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.86479
(442.11, 14.45, 257.77) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.94001
(442.11, 14.45, 257.77) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.01807
