¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(326.51, 7.70, 373.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.929384
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530986
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788664
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068601
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373773
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69537
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030059
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396494
‹(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799348
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244255
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707283
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11246
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61424
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1017
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61442
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17869
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59633
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24632
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25821
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80517
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.63023
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.59513
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.56337
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.53491
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.50973
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 22.2548
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 22.26936
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.49377
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.670976
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860878
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064927
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284637
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521866
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778773
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057837
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362033
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678061
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011158
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375759
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77655
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219038
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71006
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13735
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55993
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02101
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52602
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08141
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5284
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18039
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17593
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.25496
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.21766
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.18364
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.15289
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.12537
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.10108
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.38077
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.67025
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.48749
Œ(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.664258
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.853699
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057174
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276291
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512828
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768968
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047206
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350389
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661033
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992582
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355412
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754134
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194263
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695949
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07097
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4878
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94231
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43984
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9866
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46137
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11547
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09503
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.22009
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.82359
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.79059
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.76079
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.77848
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.79528
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.14946
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.47482
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.481278
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.657596
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846549
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049529
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268023
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503903
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759314
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03668
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338926
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644266
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974271
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335361
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734581
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186363
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682273
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0187
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41736
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86549
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35578
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89418
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39528
”(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05161
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01548
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49424
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.00078
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.87935
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.86277
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.93752
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.789
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.04517
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.10305
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.475121
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651026
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839512
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041932
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259868
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495105
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749726
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026273
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326397
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627777
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956282
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321413
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729156
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180328
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647763
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981647
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34853
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79054
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27378
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80416
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33014
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98875
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93726
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39425
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58808
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.06331
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.03328
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.42342
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.5217
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.47928
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.50149
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.469044
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.644506
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832553
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034437
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251783
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486364
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740292
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01598
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311419
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611543
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946904
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316687
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723931
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174562
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614181
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945622
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30239
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71741
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19382
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71639
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28422
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9269
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86036
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29606
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.1358
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.7179
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.65982
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.60513
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.48008
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.43783
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.39879
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463051
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638089
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825639
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027015
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243814
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477734
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73095
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005837
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297524
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605908
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942785
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312194
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718977
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169036
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581551
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910635
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26476
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64676
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11584
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63086
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23894
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86604
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78476
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19965
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.68451
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.92223
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.89362
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.86821
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.44167
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.39957
‘(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.42476
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457092
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63174
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818837
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019698
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235917
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469227
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721714
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995792
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294224
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602358
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93886
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307878
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714196
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163749
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54981
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876637
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22824
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6074
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03981
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5475
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19434
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80619
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71046
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10498
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.31435
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.92448
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.89618
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.87107
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.89407
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.74963
(326.96, 7.72, 373.53) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.66017
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.451229
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625465
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812098
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01248
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228114
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460791
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712602
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985888
(326.96, 7.72, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283516
