¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ö (381.46, 10.65, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04882
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.048125
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.22781
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.421599
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.63118
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.86078
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.11833
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.400558
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.71366
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.077093
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.486135
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.9824
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.50203
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.077594
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.738302
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.50443
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62976
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29922
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13833
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.04128
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.450541
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.583143
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.724617
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.875851
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.041289
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.220454
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.41366
ø (381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.622587
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.851739
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.10845
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.389715
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.703437
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.065705
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.478199
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.973355
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.480991
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.053568
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.710607
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.47216
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55503
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20457
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.91366
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.99917
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.44561
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.577891
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.719011
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.869858
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.034565
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.213216
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.405849
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.614135
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.842826
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.098709
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.379025
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.693327
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.054445
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.470304
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.95931
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.460221
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.029857
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.683286
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.44034
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48524
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10538
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77843
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.95879
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.440772
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.572738
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.713512
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.863979
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.02795
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.206096
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.398168
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.605821
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.834038
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.089105
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.368487
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.683331
ó (381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.043313
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.46245
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.9412
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.439722
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.00646
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.656338
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.40897
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41968
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00479
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64942
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.9201
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.436027
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.567685
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.708121
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.858215
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.021443
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.199096
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.390614
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.597649
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.825374
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.079638
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.358103
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.673449
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.03231
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.45464
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.923324
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.41949
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.983379
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.629763
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.37805
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35472
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90513
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50526
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.88311
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.431376
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.562733
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.702838
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.852567
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.015046
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.192212
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.383189
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.589616
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.816835
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.070311
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.347871
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.663682
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.021437
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.446868
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.905679
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.399527
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.96061
ß (381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.603556
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.34756
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29036
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8064
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26541
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.91782
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.426819
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.557881
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.697662
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.847034
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.008759
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.18545
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.375893
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.581724
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.808422
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.061121
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.337795
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.654031
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.010695
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.439147
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.888268
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.379834
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.938158
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.577724
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.31753
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2266
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70862
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02983
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.1948
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.422357
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.55313
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.692594
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.841618
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.002583
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.178806
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.368728
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.573972
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.800136
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.052071
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.327871
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.644497
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.000588
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.431469
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.871089
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.360406
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.916017
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.552259
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.28794
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16345
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62555
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81715
ù (381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.47099
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.417988
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.548479
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.687633
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.836315
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.996516
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.172278
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.361689
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.566361
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.791975
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.043158
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.3181
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.635079
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.993832
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.42183
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.854139
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.341249
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.894187
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.527163
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.25878
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.11392
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5462
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69837
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.64501
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.413715
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.543929
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.68278
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.83113
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.990559
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.165874
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.354782
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.558892
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.78394
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.034386
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.308485
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.625777
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.987115
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.406935
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.837425
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.322358
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.87267
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.502435
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.23007
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.08017
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46768
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57054
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.377
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.409534
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.53948
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.678036
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.826059
‹!(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.984714
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.159587
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.348004
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.551562
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.776033
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.025753
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.299025
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.616595
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.980444
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.392245
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.820941
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.303735
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.851464
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.47807
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.20179
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.04696
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38446
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43666
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.22494
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.40545
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.535132
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.673399
(381.23, 10.57, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.821105
