¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ò(393.77, 14.72, 305.35) (426.17, 13.99, 303.25) (8.74, 13.03, 16.60) Truck 15.51038
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78177
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40901
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16847
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33604
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63172
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95698
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26051
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22871
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80109
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3009
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82769
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22849
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59335
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97346
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36976
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78314
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111907
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623026
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204362
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818975
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57422
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5342
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58867
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.318
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93065
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21889
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.47537
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80929
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09682
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21069
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17396
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69442
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19408
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55779
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93672
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33171
›(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74374
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056296
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559958
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132213
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724091
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44431
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3329
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39975
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23017
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76879
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06761
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25849
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66297
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96039
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16315
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57183
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05062
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56496
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10746
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52521
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90302
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29688
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7655
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000649
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496895
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052292
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630158
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31819
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16078
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2071
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12837
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5314
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79401
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12831
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51806
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82533
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04743
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59008
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01897
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46868
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97543
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49559
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87597
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32534
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79576
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945004
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433891
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970387
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537123
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19386
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01493
…(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98179
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01867
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34452
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6404
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99924
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.29988
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.82724
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82926
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61068
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04042
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49101
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96395
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45472
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90692
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35751
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82925
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88937
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370927
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889188
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445011
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07658
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8714
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81157
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90881
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10648
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47959
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76126
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14996
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.66008
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61594
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6335
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06421
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51587
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98989
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41987
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8695
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34526
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84411
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842122
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308146
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808694
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353852
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972507
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73026
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64457
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74427
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89895
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20963
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55167
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00156
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.47983
™(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40738
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56705
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09039
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5432
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96092
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38785
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8346
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30758
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80485
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797848
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245443
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728982
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263627
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869637
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59142
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48067
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56398
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68772
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09287
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41988
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85253
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.306
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31638
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33891
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11897
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52556
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93286
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35871
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80429
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27298
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76881
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753565
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182932
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650008
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174403
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76801
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45491
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31986
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37279
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50614
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89414
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24138
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57988
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.13425
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30094
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28343
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12633
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50118
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9075
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33238
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77688
›(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24238
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73594
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713862
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114954
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571809
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086096
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667611
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33026
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16211
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18552
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33185
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67109
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98584
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42739
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.96459
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28635
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26735
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11742
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54572
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93556
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34272
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76819
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21688
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77749
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674748
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063643
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499128
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998808
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568439
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2167
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00736
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0021
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13137
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55524
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87172
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.27654
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74914
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27253
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22757
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00377
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59596
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98767
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39675
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82429
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27456
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635604
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01432
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43565
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921692
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470528
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10474
…(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85556
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82248
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92222
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31066
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.75234
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05983
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.57143
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25956
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12456
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89288
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64902
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04268
(394.01, 14.69, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45384
