¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.433454
(331.46, 7.37, 366.94) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.14045
(331.46, 7.37, 366.94) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.11582
(331.46, 7.37, 366.94) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.2193
(331.46, 7.37, 366.94) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.45922
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.518536
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.527319
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.544474
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.562441
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.581239
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.600882
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.621386
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.688262
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.778522
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.873066
(331.46, 7.37, 366.94) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.655468
(331.46, 7.37, 366.94) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.788108
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.2484
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.296118
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.484538
(331.46, 7.37, 366.94) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.564592
(331.46, 7.37, 366.94) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.875713
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.57663
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.65967
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.89303
(331.46, 7.37, 366.94) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.55822
(331.46, 7.37, 366.94) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.40097
ì(331.46, 7.37, 366.94) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.33429
(331.46, 7.37, 366.94) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.32139
(331.46, 7.37, 366.94) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.38241
(331.46, 7.37, 366.94) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.49787
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.514917
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.524729
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.541852
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.559789
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.578555
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.598164
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.618635
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.687113
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.777325
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.871818
(331.46, 7.37, 366.94) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.733306
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.188535
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.234299
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.284875
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.47531
(331.46, 7.37, 366.94) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 10.96538
(331.46, 7.37, 366.94) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.764438
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.58351
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.66665
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.90131
(331.46, 7.37, 366.94) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 14.20098
(331.46, 7.37, 366.94) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.40948
(331.46, 7.37, 366.94) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.34174
(331.46, 7.37, 366.94) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.32883
(331.46, 7.37, 366.94) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.38916
(331.46, 7.37, 366.94) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.50472
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.511978
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.522679
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.539779
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.557691
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.57643
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.596013
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.616457
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.686347
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.776526
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.870984
(331.46, 7.37, 366.94) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.813596
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.175721
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.221309
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.276865
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.46691
(331.46, 7.37, 366.94) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 10.62554
(331.46, 7.37, 366.94) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.66701
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.59209
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.67537
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.91102
(331.46, 7.37, 366.94) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 14.21198
è(331.46, 7.37, 366.94) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.42032
(331.46, 7.37, 366.94) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.35134
(331.46, 7.37, 366.94) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.33843
(331.46, 7.37, 366.94) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.39797
(331.46, 7.37, 366.94) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.51369
(331.46, 7.37, 366.94) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.97376
(331.46, 7.37, 366.94) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.32696
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.509714
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.521168
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.538249
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.556143
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.574864
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.594429
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.614852
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.685962
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.776124
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.870565
(331.46, 7.37, 366.94) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.896444
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.163998
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.209421
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.269641
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.459334
(331.46, 7.37, 366.94) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 10.30813
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.55908
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.6024
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.68583
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.92216
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.24819
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.12959
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.1158
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.104
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.20308
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.34305
(331.46, 7.37, 366.94) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 16.00982
(331.46, 7.37, 366.94) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.31273
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.508124
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.520195
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.537265
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.555147
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.573856
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.593408
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.61382
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.685957
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.77612
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.870561
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.109776
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.153354
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.198631
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.2632
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.452579
(331.46, 7.37, 366.94) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 10.01106
î(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.57125
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.61443
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.69804
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.93473
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.26089
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.14232
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.12852
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.11671
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.21645
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.35866
(331.46, 7.37, 366.94) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 16.02919
(331.46, 7.37, 366.94) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.30109
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.507208
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.519761
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.536825
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.554702
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.573406
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.592951
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.613357
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.686335
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.776514
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.870971
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.100334
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.143784
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.188929
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.257538
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.446641
(331.46, 7.37, 366.94) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.886604
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.58533
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.62819
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.71201
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.94875
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.27577
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.15704
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.14323
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.1314
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.23174
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.37606
(331.46, 7.37, 366.94) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 16.05079
(331.46, 7.37, 366.94) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.29204
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.506964
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.519863
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.53693
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.554807
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.573512
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.593059
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.613466
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.687094
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.777304
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.871796
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.091946
ë(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.135281
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.18031
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.252653
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.441518
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.62605
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.60133
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.6437
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.72775
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.96421
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.29283
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.17376
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.15993
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.14809
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.24898
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.39526
(331.46, 7.37, 366.94) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 16.07464
(331.46, 7.37, 366.94) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.28558
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.507392
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.520503
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.537577
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.555462
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.574175
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.593731
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.614146
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.688234
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.778492
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.873036
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.084604
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.127842
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.172768
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.248544
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.437208
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.644
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.61925
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.66095
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.74526
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.98114
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.31209
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.1925
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.17865
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.16679
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.26816
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.41629
(331.46, 7.37, 366.94) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 16.10075
(331.46, 7.37, 366.94) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.28169
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.508494
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.521681
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.538769
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.556669
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.575397
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.594967
î(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.615397
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.689756
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.780079
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.874691
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.078307
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.121458
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.166299
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.245208
(331.46, 7.37, 366.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.433711
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.66391
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.63911
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.67997
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.76457
(331.46, 7.37, 366.94) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.99953
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.33356
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.21326
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.19939
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.18752
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.28931
(331.46, 7.37, 366.94) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.43915
(331.46, 7.37, 366.94) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 16.12914
(331.46, 7.37, 366.94) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.28039
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.510269
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.523397
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.540505
(331.46, 7.37, 366.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.558426
