¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
İ(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0189
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.300905
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.728436
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.204412
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.734303
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33059
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00643
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.81954
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.80774
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.79773
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.7895
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.78303
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.77833
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.77539
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.07096
†(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.05011
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.03186
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.01618
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.00307
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.99251
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.9845
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.392125
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567861
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756323
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958908
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177196
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413116
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668815
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946816
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245697
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.56814
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.925765
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314476
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.742965
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.220842
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.752728
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35138
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.4919
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.47849
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.46681
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.45687
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.44866
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.44216
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.43738
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.77639
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.0745
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.05366
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.03539
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.01971
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.00659
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.99603
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.98802
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.397723
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.573854
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762756
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.965834
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184667
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4212
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.677585
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.95637
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256359
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.579808
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.937873
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.328241
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.757872
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.237523
»(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.771431
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3725
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.17142
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.15818
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.14663
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.13677
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.12858
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.12206
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.11722
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.82937
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.08061
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.05975
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.04148
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.02579
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.01266
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.00209
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.99407
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.403375
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579909
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.769256
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972829
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192217
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429364
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68645
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966025
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.267159
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591631
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.950122
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.342206
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.773353
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.254449
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.790419
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 10.88462
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 10.86989
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 10.85682
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 10.8454
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 10.83562
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 10.82747
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 10.82095
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 10.81605
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.88798
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.08928
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.06841
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.05012
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.03442
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.02128
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.0107
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.00267
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.409082
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.586021
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775817
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.97989
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19984
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437612
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695403
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97578
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278095
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.603603
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962502
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.356362
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.789053
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.271623
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.809686
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 10.7346
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 10.70427
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 10.6757
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 10.64886
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 10.62374
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 10.60032
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 10.57858
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 10.80165
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.95474
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.10052
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.07963
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.06132
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.0456
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.03244
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.02185
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.01381
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.414843
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592193
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.782444
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.987021
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207538
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445942
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.704445
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.985632
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289171
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.615728
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975021
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370716
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.804974
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.289042
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.829233
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14918
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88693
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.17916
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.14849
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.11978
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.093
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.06814
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.04517
™(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.02408
(439.15, 14.95, 252.44) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 12.52903
(439.15, 14.95, 252.44) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 12.51875
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.07509
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.05935
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.04618
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.03556
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.0275
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.420658
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.598422
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789132
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994221
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.215312
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454354
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713578
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995581
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.300382
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.628006
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987675
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.385262
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.821113
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.306711
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52031
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17313
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9142
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.25244
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.22152
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.19257
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.16557
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.14049
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.11733
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.09605
(439.15, 14.95, 252.44) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 12.61627
(439.15, 14.95, 252.44) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 12.62157
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.09144
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.07567
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.06248
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.05184
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.04377
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.426526
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604707
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.795882
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.001486
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223157
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462845
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722796
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.005627
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311728
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640432
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.001329
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.400003
Ã(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.837469
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.324624
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54181
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19742
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94189
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.32847
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.29729
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.26809
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.24086
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.21556
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.19219
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.17072
(439.15, 14.95, 252.44) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 12.86156
(439.15, 14.95, 252.44) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 12.86723
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.11038
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.09458
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.08136
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.07071
(439.15, 14.95, 252.44) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.06261
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.432443
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611049
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802692
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.00882
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.231076
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471415
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.732104
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015768
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323211
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65301
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.015164
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.414936
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.854043
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979516
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56358
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22206
(439.15, 14.95, 252.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96997
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.40733
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.37588
(439.15, 14.95, 252.44) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.34643
