¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (379.83, 15.73, 278.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.15759
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.4101
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.828522
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24302
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70369
Ë(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20608
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74027
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33189
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96977
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67721
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46501
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33629
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05174
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21579
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55354
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10674
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66676
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359071
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.686321
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.039039
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.423079
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.836522
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25236
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71392
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21288
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74826
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34086
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97437
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68907
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4701
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34514
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05994
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22512
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56432
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10885
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70877
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368461
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.697151
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.050817
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.435935
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.84181
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26166
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72411
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21969
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75636
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34545
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97903
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69852
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47528
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35608
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33607
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23467
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5753
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10677
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75168
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487435
´(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.707874
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.062478
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.448661
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.847318
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27091
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73426
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2265
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76446
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3497
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98663
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70324
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48057
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36323
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34419
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24432
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5787
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1049
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79546
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.623665
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.718484
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074018
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.461255
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.855749
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28012
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74435
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23362
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77256
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.354
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99731
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70805
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48771
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37051
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.35245
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25422
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57739
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10335
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81024
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.816326
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.830027
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.085436
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.473719
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.864135
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28928
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75094
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24096
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78065
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35835
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.008
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71294
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50244
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37792
Ë(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3602
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2588
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57632
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10211
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81486
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8479
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.976693
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.096725
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.482599
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.872478
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29839
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75715
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2483
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78821
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36405
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01871
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71792
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51514
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.38546
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36637
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25811
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57551
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1011
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82001
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849512
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.189445
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.208494
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.489376
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.88077
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30744
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76346
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25563
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79224
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37369
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0247
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72299
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52195
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39312
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3727
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25759
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57486
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10043
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82561
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850893
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215112
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.369559
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.496952
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.889014
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31645
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77014
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26296
Ì(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79632
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38334
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02933
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73619
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52886
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40091
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37919
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25724
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57452
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09999
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83174
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852052
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216379
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.569358
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.590535
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.897208
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3254
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7768
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27027
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80044
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.393
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03403
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74946
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53588
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40882
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.38584
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.48854
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5744
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09275
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83269
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853042
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21744
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612036
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.73663
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.905348
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3324
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78345
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27757
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80865
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40267
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03882
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76277
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54302
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.415
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39265
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49077
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57456
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0791
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81666
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853812
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218281
Í(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615509
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.956555
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.988991
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33837
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79009
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28486
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8174
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41234
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04861
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77134
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55027
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42115
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40034
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49324
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57489
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06589
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80112
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859432
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218894
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616185
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999577
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14523
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34443
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79672
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28892
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82614
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41738
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06058
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77791
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55762
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42744
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40865
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49594
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56762
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05297
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.786
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876122
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220217
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616613
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00794
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35433
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39752
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80334
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29436
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83489
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4219
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07257
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78458
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56507
(379.83, 15.73, 278.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43387
