¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(397.03, 14.16, 246.46) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.15282
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111807
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330537
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566591
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821943
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099042
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400816
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730529
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072256
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441476
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847504
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296025
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793278
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28485
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83012
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43821
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14661
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38345
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03867
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0048
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11512
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45473
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.08124
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.23303
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.29304
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.57993
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.796346
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.210658
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.370644
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.539264
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.715894
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905046
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108075
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326559
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562248
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817248
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09399
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395269
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724483
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06403
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432491
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837616
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285053
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778396
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26842
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81185
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41783
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11668
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89723
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14786
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95734
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05344
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37714
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98345
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10941
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.11914
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.91661
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.057314
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.207057
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.366809
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.536424
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.712839
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90177
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104553
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322777
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558167
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812854
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089186
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390026
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718763
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056257
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423979
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828215
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274653
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764246
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25283
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79454
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3985
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08795
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86466
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69873
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92373
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99403
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.30237
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88921
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.9904
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.95216
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.913552
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.05404
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.203618
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.363096
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533555
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709934
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898672
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101241
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319202
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554308
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808665
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084679
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385133
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713386
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048899
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415908
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819333
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264878
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750854
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23802
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77813
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38018
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06043
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8335
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71196
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36715
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93683
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23037
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79843
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.87589
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.79187
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.910629
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.050931
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.200263
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.359574
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.529781
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707249
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.89578
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098126
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315849
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550726
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804752
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080404
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380512
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707318
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041961
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408312
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810989
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255651
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738204
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22407
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76261
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36289
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03411
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80371
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67733
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63188
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.106
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16109
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.71105
¤(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.76576
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.63805
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.908644
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.047928
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.197093
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.356173
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.526124
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.704731
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.89307
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095238
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312773
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547345
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801119
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076475
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376187
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701385
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035467
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401188
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803164
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24698
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726298
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21092
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74804
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34661
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00899
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77525
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64431
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59404
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68979
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09447
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.62699
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6599
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.49054
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.907218
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.046381
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.194461
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.352904
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522627
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702359
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890572
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092535
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309844
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544239
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797751
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072807
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372215
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695836
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029416
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39454
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795862
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238886
¦(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715132
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19857
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73437
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33135
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98507
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74813
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61287
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55804
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67761
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37961
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54618
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.55822
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.34912
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.90589
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.045004
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.193004
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.350768
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.519309
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700238
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888248
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090044
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307174
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541337
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794625
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069418
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368508
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690645
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023767
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388351
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789066
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231392
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704686
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18707
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7216
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31709
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96424
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72235
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57867
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52385
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62659
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91179
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.46855
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.46061
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.21365
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.904701
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.043714
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.191633
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.349348
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.517737
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.697999
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886139
­(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087786
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304713
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538707
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791747
(397.03, 14.16, 246.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066304
