¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ì(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88593
ë(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87796
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96078
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.690857
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.861427
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043468
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23814
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941328
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231692
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529949
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853119
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206558
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594681
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022713
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488209
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992476
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54928
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19109
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91429
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73332
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6036
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18685
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66676
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18268
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41817
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.478
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54064
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60611
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6745
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74583
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8202
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89765
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97825
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06211
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686451
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.856734
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038457
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23278
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925384
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214329
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510189
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831569
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182961
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568702
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994015
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456032
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959179
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51503
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14618
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86312
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67477
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53804
ì(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18533
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66517
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18092
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36411
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44658
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53578
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62842
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72455
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82424
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92215
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0006
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08227
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16721
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682154
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.852155
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033569
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.231494
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909488
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197041
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49059
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810194
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159549
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542957
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965597
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424191
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923793
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48097
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1017
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81261
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61699
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4738
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18516
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66496
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18071
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31034
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39215
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47718
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56704
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66239
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76125
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86377
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97001
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08009
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19415
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.677966
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847693
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030345
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.228153
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8937
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179292
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471157
ù(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789006
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136346
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517435
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937409
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392692
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888777
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44188
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05951
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76273
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55998
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41079
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18634
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66624
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18093
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25905
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34028
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4247
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51239
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60342
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70107
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80279
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90819
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01745
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13062
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673886
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843347
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038404
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224967
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424109
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161562
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451907
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767975
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113354
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492191
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909488
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361603
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854229
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4032
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01868
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71348
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50375
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34901
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15641
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66896
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13271
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21031
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29095
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37478
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46185
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55226
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64608
è(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74459
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84921
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95763
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06997
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.669916
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.849574
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035835
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.221938
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420871
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143937
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432807
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747159
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090554
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467128
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881857
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330791
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82001
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36498
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97577
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66382
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44826
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28845
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0882
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67317
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08695
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16399
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24411
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32737
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41386
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50369
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59687
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69356
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79386
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90065
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01222
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673004
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857233
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033143
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219066
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4178
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126522
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413809
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726493
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067973
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442293
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854461
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300355
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786259
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32728
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93338
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60852
æ(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39357
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22909
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0214
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6788
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04356
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12011
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19971
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28247
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36844
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45768
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5503
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64641
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74605
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84938
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95721
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.680224
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.856472
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030597
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21635
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414897
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109215
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39504
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706014
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045545
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417706
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82733
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270309
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752846
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29002
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89154
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55398
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33367
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17091
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95593
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68592
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00254
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07862
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15774
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23999
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32545
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41419
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50625
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60181
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70088
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80359
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91003
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.687511
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.854219
(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028198
