¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(423.82, 9.09, 364.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95824
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45042
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7841
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13696
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51058
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90676
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25251
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46438
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68458
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91354
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15174
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39967
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65788
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92685
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22715
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75385
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70152
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7316
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962699
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196723
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460469
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749099
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062214
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.385848
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.76132
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.173424
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.61358
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11044
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67029
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94727
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63555
Ù(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18209
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39075
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60819
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.909
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27011
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65273
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05874
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37691
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5945
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82079
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0561
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30103
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55606
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84394
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15621
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4829
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46759
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714116
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947706
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180639
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.440903
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.727911
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.039197
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.365103
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.734801
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.14426
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.590557
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07861
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2967
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91295
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56771
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21237
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42206
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64056
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86845
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10622
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40879
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80084
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21721
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50757
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73121
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96378
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20581
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48215
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77852
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08832
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41241
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84096
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696719
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929478
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.164699
É(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42146
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.706861
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.016335
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.344822
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.708457
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.115302
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.563522
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04699
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26625
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87903
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50095
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17883
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45503
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67472
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90378
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14283
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39241
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6532
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9553
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38254
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64476
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87472
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14025
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42186
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71601
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02349
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3451
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68179
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679415
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910872
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.148904
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402143
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68595
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.993631
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.324739
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.682294
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.086549
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.531777
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01559
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2361
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83169
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4352
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10565
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48968
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7106
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94094
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18135
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43238
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69465
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96894
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25598
Ã(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55659
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8168
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08472
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36434
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65638
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96162
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2809
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6151
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662205
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892369
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133252
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38295
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.665181
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971086
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.303709
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.656308
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.057998
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.500272
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.984421
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20238
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77324
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3705
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03363
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52603
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74823
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97996
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22175
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47429
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73818
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01417
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29099
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50573
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.739
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01525
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30382
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59958
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90272
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21973
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55158
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.645087
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873971
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117745
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363885
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644553
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948696
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.27933
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.630501
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.029655
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.469005
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56881
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15994
å(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71568
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30682
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9628
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56416
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78771
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02084
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26415
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51826
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78383
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0343
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23955
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45277
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6745
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92672
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21204
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51028
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82225
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14885
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49107
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628069
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.855682
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.100579
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346778
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.62407
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.926473
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255138
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.604884
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.001526
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.437981
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52823
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11462
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67857
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24412
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89314
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60403
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82896
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06361
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30846
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56425
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79033
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98662
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19051
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40232
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62252
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85149
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12356
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41851
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72696
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04985
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38808
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.611147
Í(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837502
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080998
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330439
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.603733
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.904411
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.231128
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.581186
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.973607
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.407199
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48798
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06966
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65944
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20275
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82461
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54035
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87208
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1083
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35483
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55827
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74614
(423.89, 9.14, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94121
