¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ü(399.26, 14.03, 248.07) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.49038
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849626
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.214226
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.627721
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.069538
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.546273
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06707
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64864
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28831
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01413
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84541
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72457
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74432
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90611
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.27865
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01533
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17268
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94238
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.442306
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611245
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792219
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.987064
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196433
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420661
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662585
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.92309
«(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.205217
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.515849
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.850536
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.215476
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.629102
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.069684
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.546131
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06598
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64765
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28586
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00705
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84066
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70957
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72461
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87749
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23514
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95735
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07831
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82295
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.443132
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.612126
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793231
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988152
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1976
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42192
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663945
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.92443
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206676
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517468
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851637
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.216897
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.630674
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.070086
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.546303
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06527
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64708
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28389
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0006
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83354
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69541
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70588
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8501
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.19752
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.81784
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98671
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7072
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.444034
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.61309
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794327
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989327
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.198865
¯(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423287
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665423
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.925906
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.208277
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.519234
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.852933
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.218489
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.631847
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.070746
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.546795
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06494
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64692
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28241
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9948
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81919
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68207
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68811
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82362
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.16139
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76969
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89787
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59495
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.445011
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614133
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.795504
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990589
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.200222
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424759
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667015
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.927513
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.210024
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.521145
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.854422
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.220251
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.632676
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.071663
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.547602
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06499
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64716
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28139
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98964
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80568
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66956
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67132
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79457
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12673
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72336
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82107
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48627
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.446063
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.615257
Ÿ(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796763
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99194
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201676
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426342
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668724
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929252
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211915
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.5232
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.856103
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.222185
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.633738
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.07284
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.548725
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06542
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64757
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28086
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98512
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.793
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65473
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65089
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76683
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.09353
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.67882
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75595
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38651
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.447192
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.616461
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798105
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99338
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203224
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42803
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670548
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931121
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213948
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.5254
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.857978
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.224292
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.635033
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074272
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.550165
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06623
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64707
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2808
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98124
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78117
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63964
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.62984
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74038
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.06178
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63368
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.57288
 (398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31286
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.448396
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.617747
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799529
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994907
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204866
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429826
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672444
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933126
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216124
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.527746
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.860046
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226567
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.63656
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.075964
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.551924
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06742
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64703
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28122
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.978
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77017
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62547
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60987
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7152
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03148
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58591
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.5136
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24216
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.449675
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.619112
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801034
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996522
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206603
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431728
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674416
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.93526
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218444
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530236
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862307
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229014
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.63832
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.077911
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.553647
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06899
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64744
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28213
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9754
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76001
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61221
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.591
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69131
¢(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0026
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.54003
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.45399
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17441
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.451029
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.620558
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802621
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998225
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208434
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433737
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676508
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937528
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.220908
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532871
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.864762
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.231634
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.640315
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.080119
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.555402
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07094
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64831
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2835
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97344
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75067
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59987
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5732
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67091
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97514
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.49878
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.388
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10951
