°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95859
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.65033
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64425
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64109
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64088
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073999
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279984
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5014
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740072
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998015
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277624
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581692
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913502
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27695
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671485
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103457
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58226
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03506
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50426
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93673
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3889
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87451
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50346
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68071
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54577
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.92718
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.90007
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.876
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.85495
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.8369
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.82185
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.80976
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.80065
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.7945
ã(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.7913
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.79106
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075286
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281374
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502931
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7417
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999778
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279534
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583768
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915765
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279302
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670904
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102877
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581594
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0293
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49793
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94481
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39597
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91143
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5684
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73103
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.552
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.08398
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.05664
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.03236
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.01112
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.9929
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.9777
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.9655
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.95629
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.95007
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.94683
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.94656
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076628
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282779
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504446
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743356
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001575
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281487
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585893
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918077
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278843
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670439
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102321
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58097
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02389
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49199
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9535
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40374
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96566
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63462
ú(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78136
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55923
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.24632
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.21873
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.19423
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.17279
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.15441
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.13906
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.12674
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.11743
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.11113
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.10783
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.10754
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077961
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28423
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505984
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74504
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003381
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283435
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588018
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920438
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278464
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670007
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101829
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580448
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01887
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48645
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96285
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42748
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02098
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70216
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78998
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56749
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41438
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.38654
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.36181
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.34017
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.3216
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.3061
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.29365
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.28424
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.27786
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.27451
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.27419
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079328
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285704
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507571
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746736
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005216
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285437
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590193
ó(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921605
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278166
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669641
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101427
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580012
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01422
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48136
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97288
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47837
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07747
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77099
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79823
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6593
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.58837
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.56026
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.53529
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.51344
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49469
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.47903
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.46644
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.45692
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.45046
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44706
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44671
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080711
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287203
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509183
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74846
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007084
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287466
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592419
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921344
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277859
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669356
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101099
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579639
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0099
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47664
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98453
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53028
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13505
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84121
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80737
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89274
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58822
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.74009
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.71487
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.6928
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.67385
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.65803
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.64531
ë(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.63568
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62914
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62568
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62529
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082134
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288692
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510789
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750215
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008998
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289526
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594638
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921175
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277664
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669111
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1009
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579384
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00594
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4723
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.028
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58321
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19378
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91274
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8174
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10776
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02966
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.92624
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.90077
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.87847
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.85933
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.84333
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.83046
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.82071
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.81409
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.81056
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.81015
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083535
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290208
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512437
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751991
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01089
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291615
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595093
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921033
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277531
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668971
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100678
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577492
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00242
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46842
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05466
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63714
ó(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25368
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98569
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85958
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26804
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60161
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.11895
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.09321
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.07068
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.05133
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.03516
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.02214
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.01227
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.00555
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.00197
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.00152
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08496
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29178
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514111
