¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.394599
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.64813
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725883
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465946
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866839
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24144
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64725
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08825
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56918
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08003
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6265
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22687
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88932
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61011
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37775
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19984
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51114
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.55149
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.7336
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.11059
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.7547
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.63331
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581285
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279901
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873259
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24837
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65474
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09641
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57815
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08268
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62939
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23004
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89283
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60448
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37149
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22613
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5044
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54293
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72475
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10822
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.75179
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.6289
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440229
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098982
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879639
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25529
”(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66229
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10464
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58542
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08535
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63238
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2333
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8965
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59901
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36549
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21939
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.69346
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.53473
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.71701
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10652
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.74995
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.6195
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302551
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922926
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85288
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26223
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66977
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11282
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58798
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08818
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63545
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23667
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90022
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59388
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35972
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21299
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93249
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.52688
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.70967
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10518
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.74851
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.61075
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168086
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763979
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64343
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26918
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67733
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12105
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59064
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09104
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63859
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24013
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89825
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58893
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35427
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20688
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16242
…(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51939
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.70271
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10419
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.73876
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.60265
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036948
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612488
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440633
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2761
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68486
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12919
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59332
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09398
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64182
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24372
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89398
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58421
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.349
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.201
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15593
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.53109
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69614
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10345
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.72851
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.59837
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908919
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464949
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244004
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24454
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69237
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13663
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59608
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09701
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64512
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24734
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8899
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57976
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34407
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1955
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14967
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74758
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69214
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10265
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.71882
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.60371
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783856
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321308
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05333
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69987
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13922
™(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59893
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10016
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64853
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25113
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88613
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57552
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33933
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19023
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14378
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.03025
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69212
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10252
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.72116
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.60961
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661891
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18133
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868454
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78371
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7074
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14188
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60186
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1033
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65203
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25493
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88245
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57152
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33489
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18526
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1382
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2176
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69248
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10306
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.72434
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.61613
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542735
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045078
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689337
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565089
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63912
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14464
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60481
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10654
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65557
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25447
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87907
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56776
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33073
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18059
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13297
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21818
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.71433
•(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10395
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.72795
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.6232
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485813
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912348
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515446
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354136
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14741
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60787
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10984
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65924
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25158
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87589
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56422
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32682
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17624
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12802
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21906
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97235
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10519
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.732
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.63078
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458049
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782994
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346847
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150198
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71224
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15029
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61101
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11325
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66296
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24887
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87293
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56093
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32316
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17214
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12341
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22023
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.31208
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10679
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.72999
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.63887
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430376
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716221
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183269
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017117
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7086
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14869
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61415
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11671
¢(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66677
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24634
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87019
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55788
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31974
