¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32724
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865692
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10527
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42159
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.199
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96828
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54335
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24891
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45545
…(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86377
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18117
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6701
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13578
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.18336
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.327761
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.469787
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.620423
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780519
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950921
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132583
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326701
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550867
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79429
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057568
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313313
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583654
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008886
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542573
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967823
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224422
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447449
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664124
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892416
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13338
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46571
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25002
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96334
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53793
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22246
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42398
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83465
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13278
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78389
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22645
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.183227
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329168
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476658
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.627709
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.78826
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95915
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141338
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336046
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560591
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804779
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065967
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316933
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587573
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005237
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552221
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013552
‚(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258727
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472926
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690802
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920434
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1628
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51095
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30235
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95975
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53396
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19751
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39427
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.812
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06902
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90209
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21611
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.183226
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329157
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483707
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.635239
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796238
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967594
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1504
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345695
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570551
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815507
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069728
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320971
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591933
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00164
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548097
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06016
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291414
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499545
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718703
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949751
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19361
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55733
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35604
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95748
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5315
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17402
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36632
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79145
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00817
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02479
(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20917
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824028
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182399
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568726
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983179
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441195
ˆ(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950061
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42192
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09897
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9535
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97867
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29746
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11465
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81166
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33775
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12159
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821055
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179079
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568011
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982359
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440315
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949037
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43479
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12908
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97972
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00187
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30969
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1338
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83267
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67433
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12201
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817748
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175476
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566986
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981214
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439056
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947657
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45031
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15858
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00471
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02405
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31998
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15344
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85424
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69281
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12013
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814136
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171533
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564492
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979774
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437453
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945791
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47556
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18745
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02857
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04515
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32826
…(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17362
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87639
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18911
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11588
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81022
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167189
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559735
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977934
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435388
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943551
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50023
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21565
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05114
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06521
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32584
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16752
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89906
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89535
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1093
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805984
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162575
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554645
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975808
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433019
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940922
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52431
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24325
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0725
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08418
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31432
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1546
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92234
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9526
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10042
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801447
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157603
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549154
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973288
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430261
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937833
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46622
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27015
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10067
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10204
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30272
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14155
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94617
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00979
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08921
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796648
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152294
ÿ(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543312
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970464
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427117
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93431
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4574
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1941
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.131
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11882
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29105
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12844
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97056
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06697
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07565
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791497
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146665
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537084
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967272
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423621
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93042
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44979
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10499
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03077
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1329
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2793
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11523
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99556
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12401
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05978
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99206
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786088
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140704
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530519
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96094
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419711
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926105
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44226
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01624
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92633
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11769
