¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(395.32, 12.59, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.062778
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594538
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739951
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785353
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832694
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881937
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93318
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986425
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04179
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09928
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15895
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22089
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28512
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3517
¹(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42073
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49224
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56632
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6431
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72256
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80489
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89011
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97833
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06969
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16424
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26543
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37207
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48246
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59679
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276217
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578643
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905338
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251058
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6162
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892927
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965746
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01545
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06716
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12093
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17682
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23481
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29504
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35758
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42239
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48965
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55932
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63155
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70638
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78387
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86413
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94725
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03332
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12242
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21466
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31299
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41718
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52503
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6367
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75234
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87205
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305553
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610257
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932449
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271119
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637959
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921556
»(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15416
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20642
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26073
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31721
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37589
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43678
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49997
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56552
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63348
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70393
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77694
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85257
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93094
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01209
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09614
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18312
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27321
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36887
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47079
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57632
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68555
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79867
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91576
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03702
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16265
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334991
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636191
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951103
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291258
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659819
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950828
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2336
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40612
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46327
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52263
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58428
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64825
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71461
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78339
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85472
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92862
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0052
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08452
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16669
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25177
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33984
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43287
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53277
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63614
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74315
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85395
µ(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96865
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0874
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21039
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33778
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4697
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360014
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653525
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969785
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311511
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681754
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980729
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2653
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56822
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67531
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73777
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8026
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86985
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93962
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0119
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08681
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16445
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24486
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32812
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41439
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50492
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6029
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70431
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8093
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91799
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03047
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14699
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26759
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39251
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52187
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65586
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7947
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376156
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670917
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988561
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331785
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703794
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01127
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29772
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60271
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89745
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96329
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03156
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10233
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17573
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25179
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33061
º(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41224
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49674
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58485
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6811
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78074
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88389
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99067
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10118
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21563
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33407
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45675
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56013
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62697
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69644
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76859
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84349
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392378
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688388
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007377
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352179
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725948
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04242
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33084
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63793
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96551
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19987
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27182
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34643
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42375
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50388
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58685
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67278
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76724
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86528
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96675
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0718
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18053
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29308
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36323
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42065
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48045
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54273
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60752
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67489
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74489
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81762
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8931
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408625
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705883
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026292
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372652
¶(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748159
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07424
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36463
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67385
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00384
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35658
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52431
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60302
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68456
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76904
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8612
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95778
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05776
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.156
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20248
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25117
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30209
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35529
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41082
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46872
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52903
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59185
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65715
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72508
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79567
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86896
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94501
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424958
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723416
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045223
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393178
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770399
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10673
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3991
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71058
