¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ù(337.93, 7.17, 372.29) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 10.80556
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36321
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45357
ı(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723845
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917756
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126209
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350869
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593653
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856804
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142943
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.455164
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.797142
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734243
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178368
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671627
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22256
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.71733
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.23927
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.72694
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.0621
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.41888
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.60113
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.59378
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.20834
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.56517
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04788
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.76628
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.90043
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.93947
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.93586
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.88087
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.72511
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03302
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.720934
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.91463
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122846
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347238
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589725
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.852541
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.138299
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.45009
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791575
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727686
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171135
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663551
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21348
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83148
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.40996
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.00572
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.55441
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.94237
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.35713
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.47464
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.18601
ƒ(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.601
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.67464
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.91482
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.05284
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.10639
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.10275
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.05502
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.8943
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.61683
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.718044
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.911527
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119507
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343637
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58583
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.848312
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133695
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445056
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320453
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721188
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163919
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655544
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2045
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.70732
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51943
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.20162
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.8879
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.51324
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.96709
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.45473
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.1653
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.58197
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.78299
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.06907
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.21117
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.28019
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.27652
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.23658
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.0706
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.70418
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715178
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.908452
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.116197
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.340066
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.581964
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844118
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129128
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.440065
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314588
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714731
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15679
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647601
£(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19563
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.42026
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.32621
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30268
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.11492
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.91385
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.63689
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.17445
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.29135
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.67909
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.89475
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.22931
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.37571
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.46126
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.45754
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.42597
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.25442
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.4173
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712337
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.905401
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112916
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336525
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578135
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839962
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124601
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945426
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308783
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708355
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149699
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639719
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18677
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80141
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.24364
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.02079
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16093
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08049
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.16063
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.31278
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.73
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.41455
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.37403
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.39586
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.54679
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.64999
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.64625
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.62367
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.44621
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.32261
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.70952
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902377
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109661
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.333014
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574336
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835839
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.120113
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940173
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303022
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70203
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142701
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631909
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17805
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79153
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48557
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.32138
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.3154
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.31096
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.45691
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.88532
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.3521
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.86254
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.40028
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.27005
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.72476
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.84685
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.84306
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.23795
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.26335
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.41981
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.706728
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.89938
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106436
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.329535
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570571
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831754
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115666
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934985
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297329
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695742
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135738
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624194
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1694
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7818
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4745
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26428
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10105
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.43008
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.42859
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.52627
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.05196
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.62987
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.60647
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.41593
™(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.25211
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.24733
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.24408
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.27999
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.43541
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.59721
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.703957
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.896406
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.103237
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326085
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566839
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827705
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599338
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929863
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29169
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689512
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128874
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616545
(338.19, 7.24, 371.62) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.451598
(338.19, 7.24, 371.62) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.429653
(338.19, 7.24, 371.62) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.409073
(338.19, 7.24, 371.62) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.389843
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07212
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85614
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.82455
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.82718
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.84502
(338.19, 7.24, 371.62) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.50469
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.82283
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.62471
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.43524
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.42976
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.42648
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.45413
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.61494
(338.19, 7.24, 371.62) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.7824
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.701214
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.893461
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100069
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322668
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563143
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823694
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594673
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924736
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286126
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68338
(338.19, 7.24, 371.62) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.475882
(338.19, 7.24, 371.62) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.473973
(338.19, 7.24, 371.62) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.664076
(338.19, 7.24, 371.62) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.717858
