¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
İ(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30437
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12325
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77465
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48238
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23289
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15144
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22491
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064457
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260929
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471525
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697838
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941618
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20491
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490183
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800131
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138107
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508058
(397.67, 13.95, 247.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.888668
(397.67, 13.95, 247.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.670299
(397.67, 13.95, 247.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.646921
(397.67, 13.95, 247.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.624951
(397.67, 13.95, 247.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.425931
(397.67, 13.95, 247.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.47912
(397.67, 13.95, 247.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.293416
(397.67, 13.95, 247.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.283466
(397.67, 13.95, 247.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.274775
(397.67, 13.95, 247.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.267334
(397.67, 13.95, 247.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.173271
(397.67, 13.95, 247.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.05973
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12891
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7808
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48282
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23675
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04539
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06956
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067972
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264645
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475553
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702144
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946261
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209967
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495622
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806054
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144606
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515172
(397.67, 13.95, 247.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.648223
(397.67, 13.95, 247.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.47507
(397.67, 13.95, 247.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.452242
(397.67, 13.95, 247.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.43079
ğ(397.67, 13.95, 247.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.237101
(397.67, 13.95, 247.62) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.62191
(397.67, 13.95, 247.62) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.601942
(397.67, 13.95, 247.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.760691
(397.67, 13.95, 247.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.261162
(397.67, 13.95, 247.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.253723
(397.67, 13.95, 247.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.24753
(397.67, 13.95, 247.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.242575
(397.67, 13.95, 247.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.27989
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78654
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4854
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24293
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05214
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95454
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071488
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268444
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479604
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706534
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951002
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215081
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501174
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812099
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151185
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522371
(397.67, 13.95, 247.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.335182
(397.67, 13.95, 247.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.312273
(397.67, 13.95, 247.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.290724
(397.67, 13.95, 247.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.270517
(397.67, 13.95, 247.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.05687
(397.67, 13.95, 247.62) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.411495
(397.67, 13.95, 247.62) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.391987
(397.67, 13.95, 247.62) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 10.20976
(397.67, 13.95, 247.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.521926
(397.67, 13.95, 247.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.935436
(397.67, 13.95, 247.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.926121
(397.67, 13.95, 247.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.918154
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1457
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79083
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49007
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25144
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06141
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94976
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365618
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584689
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.437649
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.412111
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.387724
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.364468
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.342324
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.321274
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.301301
— (397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.282387
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.26452
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.247683
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.231864
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.217052
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.203233
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.190398
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.178536
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.167638
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.485955
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.181166
(397.66, 13.95, 247.60) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.065683
(397.66, 13.95, 247.60) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.145711
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.954789
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.945962
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.938633
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.932796
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.928445
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.925581
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.9242
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.924298
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.925879
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364776
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583827
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.422187
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.396709
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.37238
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.349178
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.327087
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.306087
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.28616
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.267292
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.249466
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.23267
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.216889
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.20211
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.188324
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.175519
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.163684
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.152812
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.48732
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.182841
(397.66, 13.95, 247.60) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.046748
(397.66, 13.95, 247.60) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.148437
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.05826
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.04935
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.04194
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.03605
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.03165
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.02876
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.02737
” (397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.02747
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.02907
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363968
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582921
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.407752
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.38233
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.358054
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.334905
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.312862
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.291908
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.272026
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.2532
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.235414
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.218654
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.202908
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.188162
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.174406
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.161629
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.14982
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.138971
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.488657
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.184483
(397.66, 13.95, 247.60) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.04881
(397.66, 13.95, 247.60) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.151107
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.16544
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.15643
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.14895
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.14299
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.13855
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.13563
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.13422
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.13433
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.13595
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363153
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582054
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.394331
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.368963
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.344737
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.321636
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.299638
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.278728
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.258887
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.240098
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.22235
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.205624
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.18991
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.175194
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.161467
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.148716
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.136931
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.126104
— (397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.489968
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.186092
(397.66, 13.95, 247.60) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.106636
(397.66, 13.95, 247.60) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.153726
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.27647
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.26736
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.2598
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.25379
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.2493
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.24635
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.24493
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.24504
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.24668
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362304
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.408401
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.381917
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.356597
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.332418
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.30936
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.287405
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.266534
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.246731
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.227979
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.210263
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.19357
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.177886
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.1632
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.149498
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.13677
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.125009
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.114202
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.491252
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.187669
(397.66, 13.95, 247.60) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.236497
(397.66, 13.95, 247.60) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.156291
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.39153
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.38232
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.37468
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.3686
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.36406
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.36108
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.35965
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.35976
(397.66, 13.95, 247.60) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.36142
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359905
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.396935
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.370499
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.345223
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.321087
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.298069
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.276154
 (397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.255319
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.235551
(397.66, 13.95, 247.60) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.216832
