¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ÿ (379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.555901
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414261
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637923
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87886
¹(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140499
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431728
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748989
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095764
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476416
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895952
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347402
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842615
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37182
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96187
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48127
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.899817
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.027662
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.163176
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.307772
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.464632
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.631936
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.810697
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002102
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202176
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410108
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633463
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874068
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133881
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422954
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739423
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085326
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464906
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883293
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338485
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832701
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36142
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95021
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5033
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.898731
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.026528
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.161968
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.305726
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.461626
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62872
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.807246
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99842
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19857
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406252
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629363
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869645
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129054
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414569
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730265
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075289
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453913
¹(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871181
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330247
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823543
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35183
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93953
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52661
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.897796
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.025563
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.16095
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.30466
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.458794
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625705
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804024
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994969
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195287
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402722
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625536
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865531
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124634
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40657
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721571
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065795
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443463
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859644
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320427
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815105
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34314
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92977
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55123
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.897063
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.024765
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.160096
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.30375
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.456469
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622889
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.801027
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991745
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192265
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399484
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622066
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861782
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120616
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400842
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713304
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056754
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433548
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848676
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308259
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807386
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33524
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92096
¶(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57712
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.896453
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.024138
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.159428
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.303023
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455688
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.620274
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79823
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988718
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189535
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396571
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618953
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858394
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116946
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396874
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705438
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048159
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424137
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838332
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296782
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800385
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3282
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91307
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57001
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.896018
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.023675
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.15892
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302507
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455144
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61783
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.795659
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985974
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187067
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393921
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61608
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85534
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113615
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393322
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69808
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040099
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415256
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828519
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285931
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794128
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32199
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90615
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56221
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.895728
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.023382
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.158602
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302146
³(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.454775
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617301
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793282
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983426
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184855
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39159
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613611
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852647
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110744
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390148
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693647
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032448
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40687
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819293
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275707
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78345
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31659
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90014
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55542
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.895588
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.02323
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.15847
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.30202
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.454616
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617114
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791124
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981126
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18296
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389518
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611387
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850287
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108183
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387416
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690659
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025297
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399008
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810649
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266102
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772766
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31205
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89502
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54966
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.89565
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.023268
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.158526
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302049
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.454656
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61718
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.790554
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97908
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181351
º(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387795
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609539
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848279
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106022
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385069
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688097
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018634
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39169
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802558
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257139
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762806
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30831
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89083
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54498
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.895829
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.023473
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.158715
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302288
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.454902
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617424
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.790813
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977222
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180026
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386385
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60801
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846604
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104221
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383098
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685989
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016031
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384862
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795007
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248823
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753529
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30235
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8876
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54135
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.896153
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.023843
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.159116
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302706
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455327
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617869
(379.47, 16.22, 287.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791323
