¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.12581
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467492
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891663
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179741
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367289
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564079
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770851
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988221
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21711
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4583
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89707
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43332
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82422
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380449
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612232
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862591
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133744
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42836
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749522
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101016
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487265
¸(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913574
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12965
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314972
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50943
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713667
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92835
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1543
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39236
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65124
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16254
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19618
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391325
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623975
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875275
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147521
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44333
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765925
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118999
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507038
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906118
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080873
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264058
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456217
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657985
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870062
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09322
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32827
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57613
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90498
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62601
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39971
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402205
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635713
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887979
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161294
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458347
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782338
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136993
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526856
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860565
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033396
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214491
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404459
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603852
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813414
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03384
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26597
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51069
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76901
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17268
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71277
³(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413075
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647477
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900663
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175052
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473351
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79873
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154998
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546711
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816242
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98717
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166245
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354094
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551203
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758293
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976117
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2054
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44709
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70213
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9716
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77538
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73116
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423975
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659192
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913374
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188859
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48837
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815145
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173023
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566561
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773075
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942186
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119347
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30508
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49999
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704727
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91997
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12921
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34505
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57184
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8105
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06651
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68442
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62541
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434806
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670929
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926074
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202636
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503388
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83157
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191011
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571123
¸(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731035
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894193
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05215
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217193
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38982
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570456
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759688
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958087
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16626
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38488
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61477
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85671
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12607
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59476
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5215
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445659
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682664
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938769
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216452
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518429
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847991
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206989
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512901
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618217
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764728
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917675
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077428
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244475
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419164
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602043
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793653
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994606
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20552
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42712
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66022
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91378
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18873
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50681
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41982
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456548
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694381
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951443
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230204
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531976
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858078
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21499
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458929
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55377
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652147
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787969
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942744
¶(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104408
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273489
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450351
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63555
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829687
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03331
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24717
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47189
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71065
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97507
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25462
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55057
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32084
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467404
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706046
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963304
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538619
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865344
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22292
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40649
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500006
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596938
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697392
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812799
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969426
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133118
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304322
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483493
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671185
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86796
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07441
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29128
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51931
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77068
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03956
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32398
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62517
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22494
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477917
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713914
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968864
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245044
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545243
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872558
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230853
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355583
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447783
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543344
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642433
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745125
¸(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851639
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997883
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163694
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337135
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518727
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709004
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908528
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11796
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33802
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57502
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83392
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10747
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39696
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70372
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13249
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482688
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719064
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974412
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251091
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551787
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879722
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218332
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306173
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397114
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491373
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589072
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690368
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795395
