¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(373.55, 9.62, 324.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.40938
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66473
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57783
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60916
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0941
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70817
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30545
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93742
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.880899
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.269084
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.693151
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776933
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33229
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95626
é(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66232
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64714
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9028
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75244
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53898
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28303
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5753
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86635
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81196
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87036
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39637
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00033
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61312
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.890768
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.283442
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.709086
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.182292
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35833
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98567
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7152
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.792
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07859
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90968
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64965
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39706
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70223
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07658
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05345
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31295
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4989
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21094
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93138
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.900285
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.297411
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.724595
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.199601
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38387
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01452
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89683
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95858
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25669
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06561
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75497
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51302
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82992
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19734
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30164
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82799
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60446
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32322
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.909444
á(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.310978
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.739659
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.216419
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40894
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04281
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08181
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15213
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43699
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16319
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86202
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63099
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95827
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18584
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48414
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9744
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70234
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43887
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.922892
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.324142
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.754282
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.232749
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.773751
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07347
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27002
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34979
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58927
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26225
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97083
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75097
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03472
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17436
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47104
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95929
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68472
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55796
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.939404
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.336902
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.768453
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.254672
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.794446
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22873
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44243
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55171
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58273
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3105
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08139
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87298
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02461
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16293
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45795
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94421
Ñ(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66713
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97916
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.955405
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.349242
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.782162
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.275527
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.814596
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42184
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61545
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75791
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57618
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30325
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1092
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99711
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01452
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1515
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44488
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92914
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64962
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.968911
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.361162
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.795407
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.292958
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.834191
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44402
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79173
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91117
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56971
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29603
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10117
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99842
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00446
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14006
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43187
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91412
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63209
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.979309
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.372659
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.808181
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.309887
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.853226
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49667
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97125
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90527
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56321
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28885
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09318
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9895
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99441
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12868
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41887
Ê(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89914
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61464
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.989311
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.383721
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.820477
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.326301
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.871682
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58928
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15409
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89935
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55667
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28167
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0852
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98059
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98439
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11735
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40589
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8842
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59723
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.998919
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.394346
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.832291
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.342193
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.889559
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68079
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29535
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89347
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5502
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27453
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07726
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9717
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9744
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10602
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39297
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86931
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57986
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.008122
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.404531
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.845465
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.357552
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.90684
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77108
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8876
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54374
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26739
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06931
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96283
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96441
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09473
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38006
Ä(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85441
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56253
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.016925
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.414267
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.864194
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.372374
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.923522
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86002
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05712
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88171
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53729
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26025
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0614
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95398
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95447
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08347
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36721
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83963
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54531
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.025316
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.423553
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882265
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.386652
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.93959
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9475
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09239
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8759
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53086
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25314
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0535
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94517
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94456
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07225
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35439
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82485
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52812
(373.30, 9.64, 324.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033296
