¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
€ (389.98, 13.82, 251.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 5.318141
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442223
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752766
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094181
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473085
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876392
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320717
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813408
·(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36271
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01895
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79705
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71799
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86167
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35193
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50063
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84153
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70057
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.754664
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.878236
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.009203
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.148206
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295937
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.453237
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621018
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800356
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992418
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198599
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420489
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650598
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894513
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158123
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44385
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754513
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093557
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470282
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87498
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319153
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811668
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3608
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01131
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77976
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69137
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82865
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30604
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42541
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7058
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53628
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.755107
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.878177
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.009115
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.148088
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295833
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.453131
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.6209
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800221
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992285
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198469
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420354
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652239
»(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896299
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160027
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445934
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756791
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096024
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468056
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874208
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318313
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810753
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35977
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00464
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77211
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67003
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80653
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.262
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35279
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57455
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56989
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.756706
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.878889
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.009229
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.148219
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295923
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.453203
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.620989
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800331
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992399
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198621
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420467
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654233
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898458
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162383
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448448
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759533
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099032
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470883
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874115
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318163
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810615
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35958
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99891
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76555
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64994
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78664
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21979
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28271
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42986
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58404
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.758474
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.880771
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.010252
¸(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.148479
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.29622
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.453531
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621319
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8007
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992799
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199025
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420908
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656603
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900991
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165114
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451449
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76278
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102546
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46955
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872354
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318772
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81123
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36031
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99408
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76003
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64271
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76811
(389.98, 13.82, 251.64) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 14.37707
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21545
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07897
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5245
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76052
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.760427
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.882804
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.012467
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.149919
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.296706
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.454049
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621905
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.801286
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993436
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199681
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421674
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659286
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903888
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168274
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454844
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766497
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106591
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467365
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868077
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320088
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812707
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36194
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99024
¿(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75562
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63759
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75106
(389.98, 13.82, 251.64) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 14.36602
(389.98, 13.82, 251.64) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 14.59424
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74238
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46871
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16401
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.762503
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.88503
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.014781
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.152434
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.298625
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.454783
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622642
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.802143
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99432
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200644
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422677
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662235
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907202
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171813
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458725
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770681
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10523
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465732
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86444
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316301
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814938
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36443
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98731
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75225
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6337
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73538
(389.98, 13.82, 251.64) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 14.35704
(389.98, 13.82, 251.64) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 14.58497
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49297
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25716
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86096
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.764764
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.887397
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.017293
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.155094
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.301458
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457232
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.623661
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.803179
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995452
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201862
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42402
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663665
µ(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91088
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175796
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463017
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77443
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104292
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464715
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861453
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312958
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814547
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3678
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98532
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74994
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63104
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72116
(389.98, 13.82, 251.64) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 14.35012
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30205
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35361
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81048
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80606
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.767174
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.889958
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.020021
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.157952
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.304526
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.46046
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62676
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804487
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996861
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203361
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425626
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66541
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914925
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180161
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467733
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7741
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103917
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464315
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859657
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310359
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81163
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3716
