¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
– (336.59, 7.13, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.434981
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.113904
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.474707
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.875302
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.259833
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.679282
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.17214
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.773806
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.52457
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.49211
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.80624
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.81345
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.750413
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.97982
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.22926
€!(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.501429
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.799529
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.127395
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.489655
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.891953
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.296575
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.71794
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.213
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.816898
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.57656
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.5709
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.95872
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.1393
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.758941
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.989083
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.239355
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.512471
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.811654
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.140767
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.504476
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.908466
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.333899
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.758319
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.254118
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.860103
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.62853
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.64975
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.11292
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.52005
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.767385
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.998258
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.249354
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.523409
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.823667
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.154021
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.519167
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.924839
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.37155
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.799046
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.295493
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.903415
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.68045
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.72862
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.26881
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.91607
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.775745
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.00734
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.259255
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.534242
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.835568
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.16715
ı (336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.533724
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.941065
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.396297
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.840122
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.337121
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.946825
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.73232
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.80749
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.42635
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.07583
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.784017
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.016328
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.269055
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.544965
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.847349
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.180152
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.548141
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.95714
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.414329
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.881542
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.378997
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.99032
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.78409
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.88632
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.69516
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.20159
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.7922
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.02522
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.27875
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.555578
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.859009
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.193021
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.562416
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.97306
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.432189
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.924277
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.421115
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.0339
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.83578
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.0007
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.99159
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.32647
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.80029
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.034014
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.28834
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.566074
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.870547
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.205759
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.576546
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.98882
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.449876
…!(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.967478
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.463471
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.07754
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.88735
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.12389
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.15094
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.45039
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.808287
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.042706
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.297822
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.576455
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.881957
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.218357
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.590525
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.004416
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.467381
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.988617
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.51004
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.12125
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.95002
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.24782
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.24156
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.57323
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.816188
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.051297
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.307192
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.586714
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.893236
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.230813
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.604349
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.019842
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.484701
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.008197
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.557876
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.165
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.01371
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.45551
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.3311
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.69488
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.823992
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.059782
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.316449
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.596852
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.904384
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.243125
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.618014
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.035094
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.501831
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.027567
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.606686
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.20879
†!(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.07715
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.62294
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.4195
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.81523
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.831696
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.06816
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.325591
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.606863
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.915393
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.255287
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.631517
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.050168
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.518764
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.046719
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.645971
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.25262
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.14028
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.68955
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.50669
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.93416
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.839299
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.076427
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.334613
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.616745
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.926263
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.267297
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.644853
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.06506
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.535494
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.065648
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.667556
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.29897
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.23428
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.75507
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.59258
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.05157
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.846797
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.084581
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.343513
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.626495
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.936989
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.279151
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.658019
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.079763
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.552017
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.084347
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.688885
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.34857
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.38071
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.81945
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.67709
ë (336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.16733
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.854187
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.092621
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.352289
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.636113
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.94757
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.290844
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.671009
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.094274
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.568329
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.10281
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.709953
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.40369
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.43037
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.88262
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.76015
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38081
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.861473
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.100547
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.360942
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.645594
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.958002
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.302377
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.683823
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.10859
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.584424
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.121034
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.730752
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.42949
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.47897
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.94455
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.84169
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59639
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.868646
