¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.59204
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85289
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120572
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402711
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687045
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954461
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240273
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675178
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44542
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05118
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54642
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86468
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25144
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037607
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297618
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578769
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871832
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13552
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418759
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705112
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973733
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26083
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811693
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30145
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98979
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59729
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92244
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31729
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061939
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32392
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607201
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885976
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150652
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435012
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723654
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993483
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281953
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95141
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24747
³(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92887
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64821
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98052
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086356
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350283
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635821
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900326
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166058
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451566
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742646
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0137
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373475
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09449
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19389
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91722
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6991
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03902
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110865
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37682
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66454
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914893
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181637
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468338
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762036
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034428
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499249
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24088
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14068
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04888
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09784
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135527
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40344
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679812
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929606
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197447
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485372
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781919
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055659
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627676
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39079
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2318
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18261
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80093
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15704
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160246
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430157
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693781
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944563
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213511
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502584
º(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802248
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083679
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758888
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53522
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34683
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27814
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85179
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21657
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185098
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457044
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707942
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959692
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229735
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520074
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823042
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199325
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892321
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64764
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46346
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34295
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9027
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27648
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210051
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483992
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722247
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975069
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246219
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537811
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844356
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317243
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01154
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73794
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58163
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40841
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95353
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3367
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235054
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499687
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73681
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990614
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262923
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555776
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866048
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428219
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13296
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82952
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70143
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47454
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00434
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260145
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513463
¸(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751512
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006372
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279881
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573994
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909029
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53469
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25649
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92533
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82279
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54135
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05516
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285315
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527389
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766438
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022343
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29699
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594448
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003145
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642838
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37108
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02991
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91213
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60874
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10584
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310561
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541501
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781495
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038508
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315104
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638698
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098552
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752812
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45523
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13574
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97274
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6768
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19044
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330345
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555795
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796754
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05486
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356375
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683385
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195229
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864371
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54039
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24271
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03382
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7455
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28148
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343863
¸(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570238
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81222
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092936
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398098
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741366
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293335
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977714
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6265
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35088
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09545
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81489
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37274
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357592
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584883
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846447
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131953
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440327
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823221
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39274
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09282
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71369
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46019
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15761
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86227
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46424
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371425
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615411
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883016
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171389
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482965
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906119
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493481
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18109
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8019
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56569
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22032
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88312
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398373
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649721
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919937
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211242
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526116
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990152
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595599
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26008
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89115
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62221
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2513
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90413
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430672
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684358
³(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957299
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251531
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576379
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075294
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699007
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33993
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98141
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67905
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27036
(380.58, 14.75, 269.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92216
