¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1111
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73377
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27018
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45861
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660399
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876318
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107761
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356486
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62441
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947849
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236837
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51488
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813724
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135699
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492032
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884161
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53884
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17536
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72054
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48008
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98892
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68671
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74194
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28042
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462357
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664418
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880591
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112338
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361433
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636032
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962198
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252642
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531847
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831932
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155341
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517014
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911304
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57443
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1642
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7082
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47796
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99448
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69342
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75017
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29066
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466188
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668533
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884952
†(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11705
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366497
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649239
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976606
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268867
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549232
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850605
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177741
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542541
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939059
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61011
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15357
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69648
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46799
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00009
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70013
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75833
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30086
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470109
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672715
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889476
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121896
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371651
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662486
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991037
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285411
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567006
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86973
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201742
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568559
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967417
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64587
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14344
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68533
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45789
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00564
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70679
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76652
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31106
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474123
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676984
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894043
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126792
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376975
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675787
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005569
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3024
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585192
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889308
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226247
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595143
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996315
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6424
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13386
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67476
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44765
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01122
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71349
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77468
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32127
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478202
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681351
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898736
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131826
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385434
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689116
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020149
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319752
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603815
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909347
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251261
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622241
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02583
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63411
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12481
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66478
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43732
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0139
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72015
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.47495
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4823
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.45754
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4359
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41734
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40186
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.66077
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.6537
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.64926
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.64746
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.64829
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.65176
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482399
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68581
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903525
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136986
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39776
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702524
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034758
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337526
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622889
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932673
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276765
–(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649935
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05593
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62635
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1163
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65541
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42689
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01283
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72681
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.56729
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.53933
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.51451
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4928
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4742
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.45867
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44622
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.43683
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4305
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.42723
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.427
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.42982
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48666
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690399
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908422
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142202
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410119
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715973
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049451
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355675
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642351
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9567
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302765
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678137
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08667
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61907
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1083
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72285
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41629
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01135
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72773
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62781
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.59977
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.57487
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.5531
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.53444
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.51887
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.50638
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49697
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49062
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.48733
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4871
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.48993
•(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491034
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695076
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913411
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147548
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42247
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729447
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06419
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374218
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662225
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981194
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32926
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706924
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11796
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61225
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1695
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8266
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40558
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00944
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71756
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.69178
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.66365
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.63869
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.61684
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.59813
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.58251
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.56998
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.56054
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.55417
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.55087
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.55064
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.55348
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495503
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699809
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918497
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153014
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434927
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743001
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078981
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393134
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682568
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006122
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356245
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736215
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14992
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66742
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26374
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89966
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.34325
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.42031
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.39303
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.36827
š(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.34602
(337.73, 7.47, 334.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.32627
