¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢ (391.05, 14.91, 305.48) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 12.16327
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.364148
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.420085
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478038
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.53806
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.600272
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.664742
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731579
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800895
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881415
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972935
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068259
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167586
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271191
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37929
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492202
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610163
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733525
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862629
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997818
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376411
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817268
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.439701
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.515417
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.601682
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.774058
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.960584
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.125701
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.173642
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.223252
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.274578
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.327761
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.382828
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.439869
µ(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498979
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.560184
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.623671
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68943
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757651
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828381
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913374
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006696
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103952
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205305
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311056
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421479
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536798
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65738
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783478
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915533
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34669
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5852
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347304
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.432001
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.507459
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.586163
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.738548
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.922143
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.093442
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.140645
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.1895
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.240084
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.292446
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.346689
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.402855
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.461032
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.521344
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.583817
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648587
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.715723
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.785367
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857601
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947088
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042312
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141549
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24507
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353087
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465887
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583822
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707094
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836128
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318316
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554906
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808566
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.424647
±(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.499783
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.578242
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.703568
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.884261
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.062145
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.108641
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.156749
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.206611
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.258199
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.311628
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.366949
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.424296
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483683
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.545217
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.608993
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.67512
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7437
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.814829
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889382
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982679
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079906
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181226
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287024
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3974
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512746
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633327
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759504
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891616
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52602
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777691
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.417628
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.49248
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.570618
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.669132
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.846973
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.031753
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.077538
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.12501
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.17412
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.224954
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.2776
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332152
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.388635
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.44716
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.507787
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.570645
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.635786
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.703294
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773381
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846063
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924963
·(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020218
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119525
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223075
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331203
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444118
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562103
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685503
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814714
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49849
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748289
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.410899
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.485491
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.563356
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.644698
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.810281
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.99988
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.047401
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094153
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.142607
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.192734
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.244633
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.298409
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.354063
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.411768
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.471529
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533459
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.597635
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.664203
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733241
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804843
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.87913
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962475
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059803
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161294
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267223
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377777
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49333
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614089
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740508
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47228
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720324
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.404472
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.478853
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.556439
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.637485
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.774165
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.96077
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.018153
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.064285
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.112062
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.161485
¹(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.212683
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.26568
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.320591
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.377459
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.436396
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.49745
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.560731
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62634
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694364
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764931
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838173
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914176
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002015
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101524
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205319
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313644
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426817
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545126
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668868
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798402
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693725
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.398391
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.472528
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.549878
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.630647
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.738653
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.922253
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.989766
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.035297
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.082407
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.131186
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.181713
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.233989
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.288149
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.344231
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.402337
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.462574
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524959
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.589688
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656753
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726339
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798536
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.873446
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951209
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043715
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14547
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251681
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362607
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478477
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599683
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726567
›(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668544
(391.29, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626001
(391.29, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879747
(391.29, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154792
(391.29, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45394
(391.29, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93299
(391.29, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436306
(391.29, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841421
(391.29, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28883
(391.29, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31604
(391.29, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8681
(391.29, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.82423
(391.29, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.12401
(391.29, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.61265
