¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.255695
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302549
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544862
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807611
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09344
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405478
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.747441
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.123788
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.539904
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.002364
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.519282
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10078
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75965
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51232
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36071
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33222
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4703
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86778
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83014
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3406
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87406
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.81635
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681432
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.87307
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079026
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302754
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545086
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807852
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093704
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405767
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.74776
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124139
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540291
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.002796
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.519769
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10133
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76028
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51304
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36315
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33507
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47404
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86916
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74959
‹(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24376
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72713
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45091
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.73873
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681662
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.873318
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079294
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302979
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54533
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808118
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093995
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406085
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748107
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124524
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540717
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003272
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.520301
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10193
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76096
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51382
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36574
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33808
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47797
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87067
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65431
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10516
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58133
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08492
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.31004
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681917
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.873591
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079586
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303226
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545596
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808407
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09431
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406429
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748487
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12494
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.541181
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003788
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.520878
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10258
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7617
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51467
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36846
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34126
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48209
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98567
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29925
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97081
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44008
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93622
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.53814
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682193
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.873888
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079906
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303492
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545884
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80872
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094651
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406802
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748896
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.125391
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.54168
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004345
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.521502
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10329
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76251
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51559
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37133
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3446
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48641
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98756
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94784
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8406
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30324
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79219
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.70522
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682492
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874208
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080251
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303778
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546193
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.809056
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095016
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407203
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749334
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.125876
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.542217
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004942
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.522175
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10404
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76337
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51658
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37434
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3481
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49091
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87246
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61124
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47848
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17064
•(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65268
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.14252
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682814
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874552
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080621
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304083
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546525
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.809414
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095407
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407629
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749803
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.126393
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.542789
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.005582
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.522889
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10485
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76429
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51763
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37748
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35177
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47345
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75736
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28853
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06737
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04222
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51763
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.607
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.683156
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874922
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081018
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304406
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546875
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.809796
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095823
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408083
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750302
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.126944
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.543401
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.006262
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.523653
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10571
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76527
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51876
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38077
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3556
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47536
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68651
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97908
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72922
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74681
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38689
Œ(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.335
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.683523
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.875315
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081441
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304751
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547247
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8102
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096262
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408566
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750832
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.127527
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.544047
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.006982
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.52446
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10662
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7663
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51995
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38419
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35959
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47742
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61827
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88695
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40521
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28532
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26033
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.258
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.68391
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.875731
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08189
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305116
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547641
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.810627
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096729
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409074
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.75139
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.128144
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.544732
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.007745
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.525313
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10759
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7674
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52121
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38775
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25653
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47958
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55265
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81913
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09688
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85709
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03052
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.18443
œ(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.684321
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.876173
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082363
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305498
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548056
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.811079
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097219
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409612
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.751979
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.128794
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.545451
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.008547
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.526214
