¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.812717
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25812
(416.84, 13.21, 329.26) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 17.15174
(416.84, 13.21, 329.26) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 17.14837
(416.84, 13.21, 329.26) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 17.14756
(416.84, 13.21, 329.26) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 17.14931
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.19682
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.22684
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.26013
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.29671
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.32731
(416.84, 13.21, 329.26) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.368399
(416.84, 13.21, 329.26) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.3746
(416.84, 13.21, 329.26) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.381765
(416.84, 13.21, 329.26) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.398882
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.971996
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.901614
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.8361
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.815307
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.795784
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.780617
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.800269
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.821188
• (416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.843984
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.907384
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.973019
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.056687
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.186414
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.346258
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.620317
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40661
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61478
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0823
(416.84, 13.21, 329.26) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 17.09235
(416.84, 13.21, 329.26) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 17.08895
(416.84, 13.21, 329.26) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 17.0881
(416.84, 13.21, 329.26) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 17.0898
(416.84, 13.21, 329.26) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 17.09405
(416.84, 13.21, 329.26) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.433841
(416.84, 13.21, 329.26) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.440458
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.371642
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.189739
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.056174
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.984613
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.915483
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.887059
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.86741
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.849027
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.865152
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.886604
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.909355
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.967756
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.034541
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.111211
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.242826
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.388965
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.665957
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45613
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66586
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91214
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46967
(416.84, 13.21, 329.26) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 17.22898
(416.84, 13.21, 329.26) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 17.2463
(416.84, 13.21, 329.26) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 17.26624
(416.84, 13.21, 329.26) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 17.28881
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450873
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835424
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.555411
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.300006
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.143527
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.070734
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.000414
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.961322
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.941541
„ (416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.923039
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.932203
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.954207
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.97753
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.030069
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.098053
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.168428
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.300985
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.440283
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.712917
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50768
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71912
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93938
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07629
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42602
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808101
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.750374
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.415039
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.251169
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.160109
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.088544
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.03819
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.018275
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.99965
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.001491
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.024076
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.047993
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.094385
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.163617
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.235284
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.360945
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.502391
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.761222
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56133
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77531
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00082
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30129
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400944
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78063
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184113
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.535091
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.367013
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.252877
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.180009
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.117763
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.097709
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.078959
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.073094
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.096286
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.120826
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.160767
€ (416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.231299
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.304312
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.422753
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.566436
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.810906
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64597
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86528
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11336
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40995
(416.84, 13.21, 329.26) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 20.83746
(416.84, 13.21, 329.26) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 20.90465
(416.84, 13.21, 329.26) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 20.91297
(416.84, 13.21, 329.26) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 20.91748
(416.84, 13.21, 329.26) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 20.93521
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37574
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752939
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143925
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.688995
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.48791
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.34919
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.27496
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.203251
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.179948
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.161067
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.147094
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.17092
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.196111
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.22928
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.301167
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.375583
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.486466
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.632468
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.861995
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73584
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97848
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26739
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57072
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350394
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7251
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120546
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.89998
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.614141
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.44921
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.37355
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.300462
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.265102
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.246089
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.228389
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.248067
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.273939
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.30122
ˆ (416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.373297
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.449173
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.552139
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.700555
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.914524
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8495
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13113
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42669
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73707
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.643174
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.613873
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.585925
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.559306
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.533993
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.509965
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.487206
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.40141
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.353288
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.334138
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.316316
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.327814
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.3544
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.382413
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.447757
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.525158
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.619827
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.77075
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72611
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00086
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28892
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59135
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90915
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.603596
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.574427
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.546604
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.520102
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.4949
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.470979
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.448317
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.506277
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.444633
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.425344
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.407396
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.410265
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.437598
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.466377
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.524635
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.603625
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.689599
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.843128
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87614
ø(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15721
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45207
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76174
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08726
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.565536
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.536493
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.50879
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.482402
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.496427
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.537016
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.579184
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.728848
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.540238
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.519834
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.501759
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.495516
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.523632
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.553215
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.604011
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.68466
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49498
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75679
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03113
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31882
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62074
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93799
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27162
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.528957
(416.84, 13.21, 329.26) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.563386
