¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(336.07, 7.19, 370.83) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 13.31315
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90335
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48896
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98769
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19459
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29883
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40692
©(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51903
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63521
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75563
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8804
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00961
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16908
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40702
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793495
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992081
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20572
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436156
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.685401
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955808
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250138
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57166
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.924259
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.312603
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.742341
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.220389
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.75528
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35769
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04117
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8231
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56961
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64581
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.899
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35957
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85022
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16557
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26941
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37711
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48884
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60459
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72458
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84887
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97765
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.111
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24911
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.795877
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994639
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208478
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439133
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688625
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959311
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25396
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.575841
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.928852
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.317673
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.747968
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.226663
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.762322
È(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36565
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05023
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83352
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58879
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66824
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82016
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23393
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71676
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13909
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24257
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34991
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46125
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57663
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69618
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8201
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94844
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08138
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21901
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798272
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997213
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211249
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.442127
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691868
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962836
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.257801
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.580046
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933472
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.322775
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.753625
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.232976
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.769409
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37366
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05935
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65513
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60825
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69088
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11186
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58718
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09404
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21824
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32526
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43627
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55127
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67051
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79407
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92203
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05457
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31685
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.800679
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.9998
¯(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214037
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445137
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695129
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966378
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.261664
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584274
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.93812
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.327903
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.759317
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.239326
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.776536
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38172
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06853
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66642
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62782
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71374
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8418
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10664
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46141
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96034
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19643
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30318
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41386
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52857
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64749
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77069
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93598
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19466
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55002
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8031
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0024
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216837
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448163
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698407
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969939
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265548
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588525
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.942791
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333062
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.76504
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.245711
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.783705
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38982
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07776
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67776
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64759
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73685
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85547
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12084
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39771
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83062
µ(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17715
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2836
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.394
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50846
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62712
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82665
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07947
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34234
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13809
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.80553
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.005013
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219651
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451203
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7017
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973519
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.269452
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.592799
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947489
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338246
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.770793
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.252131
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.790911
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39797
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84632
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68916
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66325
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76018
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87113
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13704
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41452
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70473
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16031
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26656
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37671
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49095
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72378
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97101
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22799
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58384
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807974
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.007639
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222481
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454259
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705012
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.977117
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.273376
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.597093
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.952209
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.34346
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.776577
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.258585
Ï(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.798159
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40616
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8563
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70062
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67661
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78373
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88877
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15529
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43343
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7238
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09119
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25199
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39421
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62709
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.869
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12038
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38175
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18037
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.810429
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.010276
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225321
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457328
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708336
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980731
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.277318
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601408
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.956953
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.348699
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.782392
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.265073
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.805444
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12763
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86637
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71216
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69003
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80545
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90834
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17557
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45444
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74563
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04986
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30834
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5364
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77324
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01929
(337.25, 7.23, 370.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27499
