¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.33776
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04577
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40261
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07582
(378.62, 15.12, 300.97) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 18.72528
(378.62, 15.12, 300.97) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 18.68174
(378.62, 15.12, 300.97) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 20.11522
(378.62, 15.12, 300.97) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 20.9734
(378.62, 15.12, 300.97) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 21.1296
(378.62, 15.12, 300.97) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 21.09349
(378.62, 15.12, 300.97) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 23.16298
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.893472
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969316
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53304
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21258
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00088
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94769
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09164
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44884
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10982
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0043
(378.62, 15.12, 300.97) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 19.14638
(378.62, 15.12, 300.97) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.06351
(378.62, 15.12, 300.97) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 20.59931
(378.62, 15.12, 300.97) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 21.45333
(378.62, 15.12, 300.97) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 21.33657
(378.62, 15.12, 300.97) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 23.35154
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.908458
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989799
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5629
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24647
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03896
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98601
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13562
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49298
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14132
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02363
(378.62, 15.12, 300.97) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 19.6377
(378.62, 15.12, 300.97) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.51872
(378.62, 15.12, 300.97) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 21.10309
(378.62, 15.12, 300.97) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 21.73454
È(378.62, 15.12, 300.97) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 21.58854
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.922894
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00964
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5873
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27952
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0758
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02308
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17783
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53518
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17023
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03294
(378.62, 15.12, 300.97) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.15796
(378.62, 15.12, 300.97) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.11509
(378.62, 15.12, 300.97) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 21.66286
(378.62, 15.12, 300.97) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 22.02687
(378.62, 15.12, 300.97) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 21.84982
(378.62, 15.12, 300.97) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 22.40966
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.936779
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.416216
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61063
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3117
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11136
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05876
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21798
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56524
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19667
(378.62, 15.12, 300.97) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 18.27473
(378.62, 15.12, 300.97) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.89514
(378.62, 15.12, 300.97) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.66598
(378.62, 15.12, 300.97) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 21.6539
(378.62, 15.12, 300.97) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 22.31716
(378.62, 15.12, 300.97) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 22.12081
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.950091
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.431061
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.633
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34178
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14564
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09307
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25613
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59156
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22046
(378.62, 15.12, 300.97) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 18.45218
(378.62, 15.12, 300.97) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 18.84725
(378.62, 15.12, 300.97) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 21.25112
(378.62, 15.12, 300.97) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 22.19536
(378.62, 15.12, 300.97) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 24.90269
(378.62, 15.12, 300.97) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 24.86011
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.962835
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.445274
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65447
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36632
¹(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17849
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12605
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29231
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61548
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24168
(378.62, 15.12, 300.97) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 18.36036
(378.62, 15.12, 300.97) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 19.32342
(378.62, 15.12, 300.97) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 21.87367
(378.62, 15.12, 300.97) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 21.83167
(378.62, 15.12, 300.97) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 24.8613
(378.62, 15.12, 300.97) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 24.81877
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974998
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.459216
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00801
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38972
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2091
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15756
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32053
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63694
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26031
(378.62, 15.12, 300.97) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 18.91658
(378.62, 15.12, 300.97) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 18.87484
(378.62, 15.12, 300.97) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 19.97734
(378.62, 15.12, 300.97) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 24.82372
(378.62, 15.12, 300.97) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 24.78123
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.986578
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.474772
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02433
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41213
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23112
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18759
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34109
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6559
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27618
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0476
(378.62, 15.12, 300.97) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 19.46788
(378.62, 15.12, 300.97) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 20.51991
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99367
(378.62, 15.12, 300.97) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 24.78992
(378.62, 15.12, 300.97) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 24.74747
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.997564
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.488626
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03991
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67859
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25051
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2162
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35992
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6725
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28942
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04409
(378.62, 15.12, 300.97) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 20.10246
‰(378.62, 15.12, 300.97) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 20.06209
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97937
(378.62, 15.12, 300.97) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 24.75986
(378.62, 15.12, 300.97) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 24.71745
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.007953
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.501798
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05472
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69972
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26993
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24321
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37714
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6865
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29999
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03846
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84258
(378.62, 15.12, 300.97) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 20.74174
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96326
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.017735
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.514273
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06875
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71986
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28821
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26065
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39252
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.698
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30786
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03066
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82341
(378.62, 15.12, 300.97) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 21.47235
(378.62, 15.12, 300.97) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 21.4843
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.026912
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.526058
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.082
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73903
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49969
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27594
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40618
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70694
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.313
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02079
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80244
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73071
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92592
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.035468
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.53713
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09605
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75719
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5199
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28959
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41799
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71342
ã(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31544
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0088
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77968
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69946
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90229
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.045614
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.547496
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10953
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77433
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53889
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41136
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4281
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72022
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31514
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99467
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75506
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66637
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86242
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.055222
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.557143
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12366
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79045
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55664
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42643
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43642
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73016
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31218
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97847
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72864
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63559
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.8283
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.064146
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.566067
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13688
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80314
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57313
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44013
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49557
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73788
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30655
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96012
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70047
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.33172
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.68849
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.072378
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.574255
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14918
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81165
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58834
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45247
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50601
±(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74356
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29809
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9398
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67058
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54731
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.65233
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.079267
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.581717
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16055
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81926
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59775
