¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.36102
(381.10, 14.13, 266.18) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 17.23308
(381.10, 14.13, 266.18) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 17.24619
(381.10, 14.13, 266.18) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 17.2619
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.46244
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637271
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82456
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025653
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271912
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905777
¹(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171786
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470866
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797156
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148336
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5302
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951065
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40419
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915389
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51534
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18978
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91513
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76689
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75203
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88665
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31234
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.98812
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.9931
(381.10, 14.13, 266.18) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 17.04969
(381.10, 14.13, 266.18) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 17.03285
(381.10, 14.13, 266.18) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 17.01857
(381.10, 14.13, 266.18) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 17.03048
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.464097
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639043
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826459
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027695
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66535
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908907
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175179
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474562
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801226
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150324
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532395
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953461
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410055
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922112
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52292
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19807
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91944
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77184
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75776
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90129
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34299
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.76731
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.77194
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.77908
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.78873
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.8009
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.8156
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.465809
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.640876
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.828425
Î(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442098
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668353
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912147
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178689
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478377
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804027
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152429
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534714
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956022
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416118
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92901
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53069
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20664
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9274
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77713
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76389
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91646
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37405
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.55459
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.55888
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.56565
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.57489
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.58662
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.60085
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.46758
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.642769
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229256
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444004
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671431
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915459
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182254
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482264
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806064
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154644
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537159
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958742
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422421
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936028
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53864
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21552
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93747
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78271
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77038
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92591
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.34805
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.34958
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.35355
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.35996
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.36883
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.38015
(381.10, 14.13, 266.18) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.39393
Ë(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.469408
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030529
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230617
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445442
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674637
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918914
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185909
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486231
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80822
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157009
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539741
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961569
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428721
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943236
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54674
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22467
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94787
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7886
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77724
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93396
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 16.0502
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 16.05249
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 16.05719
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 16.06429
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 16.07379
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 16.08571
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 16.10005
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844959
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031849
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232024
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446959
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677937
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92246
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189639
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49029
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810475
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159466
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542458
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964592
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432056
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950558
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55504
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23414
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95862
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79481
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78446
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94246
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.84477
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.84677
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.85113
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.85786
Ê(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.86697
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.87846
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.89234
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846233
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033226
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233518
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448563
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680014
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926132
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19345
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493353
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812869
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162091
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545322
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967735
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435585
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958083
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56348
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24391
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9697
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80134
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79206
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9441
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.64682
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.64854
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.65258
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.65897
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.6677
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.67878
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.69222
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847612
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034649
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235066
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450216
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6818
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929898
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197329
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495642
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815362
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16482
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548342
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971076
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439251
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965736
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5721
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25395
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98112
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79572
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80001
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9269
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.45602
Ñ(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.45746
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.46121
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.46727
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.47564
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.48634
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.49936
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.849012
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036167
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236681
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45197
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68367
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933714
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201281
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49803
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817959
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167665
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55147
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974527
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443105
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973265
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5809
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26431
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99287
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77268
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80833
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91046
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.39676
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.37525
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.35608
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.33924
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.32473
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.31253
(381.10, 14.13, 266.18) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 15.31344
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850477
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037768
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23838
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453776
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685638
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935825
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205285
