¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(331.69, 7.69, 366.98) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.41461
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.43428
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.027248
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.190656
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.365869
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554184
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.757088
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403022
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642791
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902264
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183959
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490767
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826182
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194324
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600192
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049733
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550406
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11131
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70979
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26627
‹(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91543
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60962
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13563
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69973
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29362
(331.69, 7.69, 366.98) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.08755
(331.69, 7.69, 366.98) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.15658
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.49593
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.47849
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.46384
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.45196
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.44284
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.43649
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.032062
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.195809
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.371399
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.560134
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.763505
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410521
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650839
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910998
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193452
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501145
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837554
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206816
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613993
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065033
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567497
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13048
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72096
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29318
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9456
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62179
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14886
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70056
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29453
(331.69, 7.69, 366.98) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.12313
(331.69, 7.69, 366.98) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.19381
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.50093
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.48347
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.46881
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.45693
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.44781
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.44145
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.036925
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.201017
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.376989
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.566148
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.769992
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418127
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659065
‹(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919915
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203136
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511699
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849131
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219554
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628022
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080636
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584896
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15006
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73469
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32084
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9766
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6351
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1579
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70279
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29699
(331.69, 7.69, 366.98) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.1613
(331.69, 7.69, 366.98) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.23358
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.50866
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.4912
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.47652
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.46463
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.45551
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.44914
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.04184
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.20628
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.382639
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.572226
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.776549
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425829
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667443
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928966
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212965
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522432
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860874
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232451
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642303
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096519
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602613
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16998
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76019
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34924
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00844
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64959
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16125
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70644
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30095
(331.69, 7.69, 366.98) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.20208
(331.69, 7.69, 366.98) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.27592
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.5192
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.50172
û(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.48704
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.47513
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.466
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.45962
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.046805
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.211598
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.388347
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578368
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783175
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433713
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675948
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938179
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222969
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533364
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87282
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245608
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65687
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112659
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620657
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19027
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77926
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3784
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04114
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66385
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16587
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71145
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3064
(331.69, 7.69, 366.98) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.2455
(331.69, 7.69, 366.98) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.32086
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.53252
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.51503
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.50032
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.4884
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.47926
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.47287
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.051819
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.216969
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.394113
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.584573
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789872
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441723
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684584
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94753
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233149
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544482
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884987
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258999
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671637
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129087
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639002
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21089
ô(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79567
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39723
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07175
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6693
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17175
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71786
(331.69, 7.69, 366.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31339
(331.69, 7.69, 366.98) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.2916
(331.69, 7.69, 366.98) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.36843
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.54864
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.53112
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.5164
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.50446
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.4953
(331.69, 7.69, 366.98) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.4889
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.778461
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98585
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209519
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45199
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174747
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46591
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782942
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019938
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155239
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296403
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443839
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59795
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759093
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90937
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017873
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130447
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247268
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368516
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494418
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625248
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761186
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966396
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1821
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39182
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54124
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69666
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85836
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02669
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20204
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38474
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57529
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770409
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976981
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199794
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443047
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708354
ö(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457929
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774263
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029702
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165377
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306951
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454803
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60933
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770946
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894688
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002825
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114983
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231361
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352144
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477633
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60795
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743358
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927782
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14174
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33697
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48477
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63847
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79836
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9648
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13816
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31879
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50713
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76211
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967986
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190558
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434092
