¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
“(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.06658
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.16218
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.1602
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.16092
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26141
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472047
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698348
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942102
¢(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20542
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49065
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800616
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138586
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508539
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915058
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36388
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861832
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41737
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91799
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37984
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88435
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43762
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3007
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1154
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.40061
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.39398
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.46928
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.18818
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.16987
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.15431
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.14148
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.13137
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.12398
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.1193
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.11732
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.11805
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264444
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47529
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701836
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945903
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209517
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495084
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805424
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143872
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514303
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921467
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370947
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869692
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4246
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91659
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4236
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9322
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50294
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39117
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04553
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.39409
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.39136
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.46663
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.14801
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.12975
¨(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.11423
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.10143
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.09134
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.08397
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.0793
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.07733
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.07806
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267502
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478599
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705391
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949728
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213651
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499559
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810319
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149218
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520148
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927874
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378087
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877609
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4218
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91351
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45572
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98109
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60774
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32925
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97733
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.39005
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.39092
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.46619
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.11068
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.09246
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.07697
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.06421
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.05415
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.04679
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.04214
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.04018
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.04091
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270623
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4819
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708942
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953579
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217824
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50409
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81524
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15459
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52606
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934381
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385271
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885633
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41936
³(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91083
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45274
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03108
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68531
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2688
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91074
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.3885
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.39266
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.46795
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.07624
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.05806
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.0426
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.02986
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.01982
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.01249
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.00784
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.00589
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.00662
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273755
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485245
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712559
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95748
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222048
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508695
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820229
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160025
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532013
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940953
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392548
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893731
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41725
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90852
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45021
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05041
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63145
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20978
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8458
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.38942
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.39658
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.47191
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.04461
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.02646
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.01104
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.99832
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.98831
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.98099
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.97635
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.9744
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.97514
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276889
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48865
¢(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716205
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961421
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22627
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513275
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825228
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165512
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53802
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947565
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399878
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90187
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41555
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90661
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44813
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05022
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58864
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15218
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7824
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.39284
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.40269
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.47808
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.01578
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.99766
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.98227
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.96957
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.95958
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.95227
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.94765
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.94571
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.94644
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280099
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492047
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719869
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96535
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230565
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517926
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830308
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171039
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544102
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954256
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407269
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910128
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4142
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90515
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44649
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06435
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58222
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09759
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72057
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.39873
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.41097
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.48646
°(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.98973
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.97164
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.95627
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.94359
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.93361
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.92632
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.92171
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.91977
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.92051
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283307
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495499
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723621
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969368
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23487
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522641
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835442
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176622
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550251
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96102
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414755
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918432
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41317
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90402
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44529
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07894
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5767
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09161
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66031
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.40711
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.42146
(330.80, 7.50, 366.36) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.49706
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.96642
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.94836
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.93301
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.92036
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.91039
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.90312
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.89851
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.89658
(330.80, 7.50, 366.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.89732
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286548
