¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ(350.73, 8.74, 314.06) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 22.77428
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.262466
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.406049
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.979412
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.160904
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.356956
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.569398
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800267
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051987
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327607
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630527
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965025
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336206
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750429
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215479
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741341
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34056
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963711
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51378
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88397
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28294
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74602
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.231774
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.309231
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.39101
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.477465
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.568991
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.666027
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.769066
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.878659
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.995432
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.120088
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.253427
â(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.396365
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.968034
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.148661
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.343777
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.555073
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784705
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035037
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309062
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610143
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942474
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311206
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722445
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184044
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705689
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299904
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930936
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45802
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82423
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21876
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64492
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.226889
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.304087
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.385586
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.471738
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.562936
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.659616
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.762264
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.871433
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.987739
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.111883
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.244658
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.386971
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.957045
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.136813
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.330975
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.541228
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769658
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018641
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291091
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590386
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920668
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286962
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695426
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153649
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67129
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260612
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899698
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40431
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76668
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15694
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57838
½(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.222149
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.299095
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.380323
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.466183
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.557062
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.653396
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.755668
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.864425
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.98028
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.103929
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.236158
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.377867
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.946376
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.125326
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.318578
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527814
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755069
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002749
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273702
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571291
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899559
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263557
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669294
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124284
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638091
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222689
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869837
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35261
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71134
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09751
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51437
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.217552
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.294256
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.375221
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.460797
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.551368
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.647367
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.749276
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.857634
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.973054
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.096223
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.227924
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.36905
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.936022
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.114189
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.306596
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51481
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.740954
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987375
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256858
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5528
È(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879167
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240932
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644044
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095942
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605997
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186117
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841419
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30284
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65808
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04034
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48137
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.213099
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.289568
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.37028
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.455581
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.545855
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.641531
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.743087
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.851061
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.966058
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.088765
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.219956
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.360518
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.926023
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.103461
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.294945
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.502261
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727321
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972527
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240601
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534947
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859506
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219076
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619667
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068579
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575076
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150852
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811115
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25504
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60688
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00908
(350.73, 8.74, 314.06) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.41659
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.20879
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.285031
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.365498
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.450534
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.54052
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.635884
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.7371
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.844702
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.959293
Ğ(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.081553
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.212252
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.352271
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.502613
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.093074
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.283741
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490128
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.71412
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958175
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22491
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51769
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840464
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197978
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596157
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042202
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54527
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116894
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772079
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2091
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57716
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99509
(350.73, 8.74, 314.06) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.4039
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.204623
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.280645
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.360876
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.445655
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.535364
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.630426
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.731313
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.838558
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.952756
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.074585
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.20481
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.344304
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.494065
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.083027
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.272894
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478366
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70142
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944304
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209799
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501115
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822115
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177714
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573514
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016799
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516581
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084216
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73455
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18074
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56577
º(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98284
(350.73, 8.74, 314.06) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.39278
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.200598
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.276409
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.35641
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.440943
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.530385
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.625156
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.725727
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.832626
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.946447
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.06786
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.197628
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.336617
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.485818
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.073322
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.262485
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.467111
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.689148
