¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚ (394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36692
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66857
Ë(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22731
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52953
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2018
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13409
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21475
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58454
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25681
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.61936
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.6768
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.564663
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735739
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918504
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114244
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324349
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548868
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787779
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.045871
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.324244
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616851
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.112996
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749378
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124227
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540372
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998923
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49762
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0504
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66485
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32449
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07324
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77465
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15733
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19111
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5597
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.21998
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.5825
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.61939
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.565933
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737154
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920017
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115865
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32609
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550625
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789672
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047919
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.326049
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090019
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407046
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751275
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126335
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538822
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996949
õ(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49543
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04798
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66179
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32107
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06198
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92661
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88852
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33945
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.53613
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.18473
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.54717
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.56355
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567276
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.738658
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921626
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117588
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327941
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552516
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791711
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209316
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796962
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091923
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409108
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753506
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128738
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539096
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995382
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49372
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04606
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65937
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31837
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05838
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91472
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87287
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07594
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71341
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.15106
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.51335
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.50927
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.568694
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740252
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92333
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119414
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.329903
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554542
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226942
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50181
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799625
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094118
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41148
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756098
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131562
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542158
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994279
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4925
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04471
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65761
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31639
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05614
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90371
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86035
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04802
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49479
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32875
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.48104
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.45655
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.570183
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741936
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92513
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121345
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331975
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974766
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229392
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504448
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802502
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096575
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414133
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758995
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134747
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545644
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993615
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49173
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04387
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65536
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31497
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05474
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89369
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84883
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0213
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47809
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25404
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.62897
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.40536
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571748
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.74371
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927027
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123376
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740674
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977165
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231969
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507286
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805532
¨(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099355
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417129
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762226
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138263
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549494
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993387
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4915
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04359
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65332
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3078
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04777
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87875
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83335
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99571
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46267
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22265
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10351
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.573346
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.745572
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929018
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522856
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743032
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979712
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234734
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510233
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808621
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10237
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420439
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765824
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142174
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553772
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993844
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4917
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04382
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65339
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3014
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04054
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8621
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81433
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97126
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43524
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20553
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07557
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574695
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.747524
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319671
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525187
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745561
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982409
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237627
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513412
±(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811709
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105713
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424033
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769731
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14642
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558448
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99876
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4924
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04461
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65411
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29572
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03412
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85165
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79646
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94795
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40541
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04922
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576105
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129735
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32197
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527657
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748203
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985255
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24068
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516702
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815049
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109323
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427915
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773977
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151064
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563523
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00415
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49359
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04591
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65556
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29073
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02853
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84566
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77962
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92579
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37686
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17602
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02444
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95102
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132001
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324376
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530208
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750989
