¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í (381.76, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.096532
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.69008
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931203
º(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194663
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483625
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801941
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152841
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541883
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976886
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486012
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107624
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829066
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68328
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76555
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15359
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9155
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22533
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80887
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76305
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16085
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.686509
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.821608
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.965539
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.119052
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.28399
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.473688
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.678389
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913596
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175415
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462461
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778587
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128356
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517319
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950821
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458503
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07585
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791992
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63258
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70858
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08228
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82373
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10296
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01974
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87072
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00336
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.675673
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.810097
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.953237
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.105978
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.274434
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463411
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.667285
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896152
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156294
¹(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441512
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755455
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102719
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488753
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920438
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42942
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044304
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755207
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58912
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65191
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01147
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73278
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98185
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93213
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98981
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8497
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.665024
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.798772
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.941168
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.093089
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.265007
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.453252
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656334
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.878867
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137433
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420747
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732581
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077338
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460491
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888745
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394548
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006954
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717355
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54604
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59561
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94124
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64267
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86207
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84503
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12407
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94962
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.65448
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.787578
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.929269
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.08138
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.255684
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.443247
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.645527
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864338
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118682
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400204
·(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70992
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052261
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432516
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857416
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362151
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967075
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670834
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49619
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53947
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87152
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55336
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7436
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75863
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26194
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11958
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.644119
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.776547
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.917559
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.07284
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.246541
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.433333
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.634867
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852789
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100158
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379873
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687498
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0274
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404877
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826429
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332476
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927509
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624764
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44183
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46777
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79401
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46483
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62783
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69542
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40354
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29399
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.633892
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.765713
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.905988
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.064428
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.23748
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.423587
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624343
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841371
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081792
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359722
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665284
º(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002863
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377546
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800287
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303028
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888277
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579123
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38806
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39678
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70557
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37716
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52873
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64487
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5636
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47299
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.623841
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.755033
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.895384
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.056105
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.228552
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.414007
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.613975
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830142
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064641
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339786
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643354
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978521
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350509
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774598
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273867
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84947
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533934
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33484
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32712
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61815
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29032
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43721
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56589
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71264
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65871
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.613938
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.744485
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.887737
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.047907
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.219718
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.404524
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.603756
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819118
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052633
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320056
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62162
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954487
´(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323755
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749141
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244974
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810987
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489219
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28219
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26825
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53176
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20431
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34154
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46589
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71876
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.60418
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.734124
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.880168
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.039811
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.211071
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.39518
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.593685
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808211
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040804
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300505
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60013
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93073
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297336
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723886
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21634
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777291
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444917
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23189
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44641
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10336
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24626
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36622
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72678
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.594565
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.72406
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.872732
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.031854
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.202509
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.385987
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.583737
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.797461
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029163
(381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281185
