¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¬(375.17, 14.41, 299.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.267622
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269258
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581122
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9222
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296688
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709716
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167429
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677486
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27093
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98427
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79698
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70282
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964984
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249626
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559659
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898673
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270822
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68111
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135651
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641964
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22263
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92889
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72682
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686151
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946909
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229984
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538239
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875173
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244957
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652517
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103894
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606461
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17438
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87068
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65698
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.95876
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669486
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928863
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210287
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516786
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851658
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219122
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623937
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07217
³(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571037
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12956
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81039
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58744
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.83315
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652792
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910738
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190596
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495281
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828156
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193226
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595362
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040442
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535632
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0898
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75034
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51831
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.72977
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636981
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892635
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170926
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473859
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804633
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167378
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566834
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008777
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500305
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05302
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69061
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44956
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32652
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623473
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874942
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151248
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452383
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781145
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141558
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538342
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97715
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46501
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01764
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64527
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38118
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24711
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609969
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860322
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131578
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43091
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757658
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115779
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509886
´(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945574
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429816
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982252
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60523
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3132
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16825
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596437
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845648
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115563
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409469
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7342
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090005
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481427
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914077
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398293
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946928
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56523
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2673
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08985
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582899
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83103
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099655
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391483
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710791
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06428
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453077
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882618
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366843
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911567
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52524
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22173
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01882
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569308
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816334
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08376
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37418
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690614
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038578
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424728
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851924
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335367
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876261
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48532
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17625
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96652
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555753
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801681
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067857
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356834
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67171
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015959
µ(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396477
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82372
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303974
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840981
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44545
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13081
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91436
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7991
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542174
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787001
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051927
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339542
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652828
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995244
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371094
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795568
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272528
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80574
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40566
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08552
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8623
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7218
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528553
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772304
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036003
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322258
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633918
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974553
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348332
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767418
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241164
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77055
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3659
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04026
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81041
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6453
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515002
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757617
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020102
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304921
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615041
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953891
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325573
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739308
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209799
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735404
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32625
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99519
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75868
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56957
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501408
´(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742913
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004169
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28763
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59616
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93323
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30287
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7112
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178516
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700306
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28666
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95022
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69839
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49454
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487189
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728221
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988271
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270321
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57731
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912552
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280184
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684949
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147242
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665314
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24722
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90539
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63343
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42032
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472074
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713574
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972363
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253059
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558474
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891981
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257522
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659958
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116074
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630378
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20784
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86069
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56908
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34686
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23882
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456969
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698914
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956479
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23579
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53966
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871386
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234922
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635034
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084904
·(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595516
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16856
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81611
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5082
(375.63, 14.37, 300.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27413
