¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Æ(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.30056
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.215701
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.381111
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559433
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.750866
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961776
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189726
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437297
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707866
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99531
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309404
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660353
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.037132
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.453939
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.915161
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.426583
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00484
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.656
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39073
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13908
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16688
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36161
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76154
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17518
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11735
(415.99, 14.56, 246.23) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 21.75568
(415.99, 14.56, 246.23) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 21.73508
(415.99, 14.56, 246.23) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 21.71774
(415.99, 14.56, 246.23) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 21.70368
(415.99, 14.56, 246.23) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 21.69286
(415.99, 14.56, 246.23) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 24.0209
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.207083
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.372059
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.549731
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740604
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950724
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17777
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424478
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693849
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979808
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292427
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.642275
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.016791
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43161
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.890008
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.399036
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.973489
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62049
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35009
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21411
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1064
ë(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29043
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67258
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11101
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1257
(415.99, 14.56, 246.23) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 21.81227
(415.99, 14.56, 246.23) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 21.79159
(415.99, 14.56, 246.23) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 21.77419
(415.99, 14.56, 246.23) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 21.76007
(415.99, 14.56, 246.23) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 21.74921
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.198554
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.363098
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.540127
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730448
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93977
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16592
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41177
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679787
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964472
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.275639
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624243
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.996693
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.409548
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.865186
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.371936
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.942574
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5855
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31007
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16762
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04697
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22053
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58541
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05931
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06692
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.03982
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.00074
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.96492
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.93235
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.90299
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.190116
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.354228
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.530622
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.720383
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928916
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154181
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399178
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665877
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949304
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.259101
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606246
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.97684
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.387751
ì(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.840692
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.345179
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.912093
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55103
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27066
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12181
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10049
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15187
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50003
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00872
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95517
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.75313
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.71493
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.67995
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.64817
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.61956
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.18177
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.345449
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521217
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710408
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918161
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.142551
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386698
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652117
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934302
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.243179
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588463
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.957232
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.36622
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.816528
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.318768
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.882047
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51708
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23105
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07667
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04576
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08448
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41644
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93634
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84607
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.47719
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.43983
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.40565
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.37462
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.34671
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.173513
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.336761
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.511911
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.700526
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.907505
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131031
ß(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.374332
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638509
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919468
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.22742
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.570898
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.937868
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.344958
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.792693
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.292703
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.852431
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48365
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19171
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0322
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99192
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01831
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33452
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84188
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73952
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.21147
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.17492
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.1415
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.11119
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.08396
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.165349
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.328168
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502706
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.690736
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.89695
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119621
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362082
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625053
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904804
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211827
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.55355
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.918748
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.323962
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.769184
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.266982
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.823246
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45072
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15303
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9884
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93896
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01717
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25433
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7493
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62476
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.33964
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.32923
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.32187
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.31754
Ê(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.31625
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.51611
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.157277
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.319667
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493602
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681037
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.886498
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.108324
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34995
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61175
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890307
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196396
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.536421
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.899874
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.303232
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.746005
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.241606
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.79449
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4183
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.115
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94526
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88689
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95625
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1758
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65861
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51105
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.58628
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.57578
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.56835
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.56399
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.5627
(415.99, 14.56, 246.23) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.16063
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.149298
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.311261
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.4846
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.671434
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.876147
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.097139
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337935
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598599
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875981
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181131
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.519511
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.881243
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.282768
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.723151
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.216573
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.76616
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38639
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07761
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90278
Ï(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83568
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89646
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09896
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56972
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39996
