¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89517
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64452
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336381
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627865
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944625
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292922
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679426
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105116
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544739
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0147
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.535
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11407
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66765
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09105
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54834
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04355
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58159
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44393
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77496
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17216
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25215
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17071
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321937
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612136
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927528
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271481
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655339
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078529
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511166
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977615
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49381
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0721
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60529
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02394
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47585
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96505
¶(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49631
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36205
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53791
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93136
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83712
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73793
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86043
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307408
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596375
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910324
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252687
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631178
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051817
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477706
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940693
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45584
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03363
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54418
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95815
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40484
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88823
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4129
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2811
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39183
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46932
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27841
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43201
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52467
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292785
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580522
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893055
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23382
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606901
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025083
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444368
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906033
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42152
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9953
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48421
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89369
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33528
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.813
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33123
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2011
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29876
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99375
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75483
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59473
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19991
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278122
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564579
´(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875738
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214906
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585925
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996681
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412593
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875198
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38729
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9571
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42549
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8305
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26721
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73936
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25131
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12203
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21928
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86012
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26312
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05253
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88272
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9667
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263384
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548607
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858383
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195903
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565079
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967329
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384698
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844446
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35313
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.919
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36789
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7686
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20046
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66724
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1732
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04502
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14174
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75493
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15013
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56825
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36347
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6687
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248586
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532598
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840908
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176866
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544195
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942011
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356915
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81375
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31908
¸(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88101
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31147
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70797
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13519
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59668
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0967
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97912
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06501
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65279
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04264
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45494
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8916
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3616
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233764
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516466
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823408
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157716
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523236
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916746
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329169
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783123
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28514
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84316
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25617
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64858
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07122
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52759
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02397
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91387
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98911
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55355
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93826
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34501
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77561
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23216
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218872
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500334
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805825
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138532
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502224
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891549
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301531
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752645
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2513
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80544
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20197
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59041
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0086
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46091
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95655
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84922
·(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91396
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45722
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83696
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23831
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66306
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14218
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89467
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203946
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484132
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788204
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119337
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481176
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86649
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273908
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722176
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2176
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76787
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1489
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53342
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94726
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40005
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89062
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78528
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83968
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36365
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73861
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13478
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58601
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0754
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55188
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188953
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467855
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770542
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100083
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460048
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841401
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246436
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691858
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.184
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73049
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09688
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47761
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89199
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34046
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82605
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72192
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76618
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27285
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64315
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06897
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52538
º(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01106
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22071
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173916
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451574
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752855
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080725
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438918
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816442
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218971
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661602
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15049
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69316
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04596
