¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(432.15, 14.96, 248.02) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 13.1051
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709441
À(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953779
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217657
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503552
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814238
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153026
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523855
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931425
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370968
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856446
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42463
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07787
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8203
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59396
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19918
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8677
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60985
(431.76, 14.93, 247.92) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 14.44395
(431.76, 14.93, 247.92) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 15.70317
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72466
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712699
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957265
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221457
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507671
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818714
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157928
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529219
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93514
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374046
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859842
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42139
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07418
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81612
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62863
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23738
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90995
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65684
(431.76, 14.93, 247.92) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 14.6966
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.45241
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3341
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89245
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715894
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960741
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225202
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511723
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823134
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162764
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534527
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937866
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377057
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863186
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41797
Ã(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07035
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80655
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62566
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27636
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9531
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69839
(431.76, 14.93, 247.92) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 15.15303
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.31742
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.69435
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42611
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719078
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964155
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228908
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515768
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827512
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167536
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539771
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940576
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380021
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86647
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41445
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06629
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79672
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61439
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3161
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9971
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73401
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.21802
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.18703
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.8418
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97791
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722208
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967544
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232568
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51971
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831849
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172276
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544054
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943217
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382961
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86974
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41141
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06209
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78675
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60296
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35665
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.042
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77056
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57078
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.0611
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.16707
¾(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79714
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725319
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970874
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236176
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523648
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83611
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176926
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546433
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945816
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385859
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872934
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.415
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05769
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77664
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59138
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39797
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08441
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80806
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61253
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.93948
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.50781
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67635
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728358
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974154
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239744
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527508
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840343
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181559
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548765
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9484
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388694
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876087
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41854
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05308
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7664
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57965
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44012
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1191
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84649
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65534
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.82203
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.49798
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40323
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731374
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977437
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243283
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531349
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844495
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186087
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551079
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950935
¾(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391481
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879202
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42198
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04436
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75605
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56777
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48309
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15466
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88586
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69922
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.70946
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.40199
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13667
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731972
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978222
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244243
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532585
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845997
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187895
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553325
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953398
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394231
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882256
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42538
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03514
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74558
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55578
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4882
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19106
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9262
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74419
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.33954
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.30962
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88847
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731791
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244041
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532345
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845739
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18762
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555567
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955884
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396914
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885242
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42872
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0258
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73498
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54362
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46582
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22832
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96752
½(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79025
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.25054
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.22079
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85498
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731559
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977763
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243763
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53205
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84541
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187273
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557742
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95826
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399581
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888193
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43205
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02506
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72426
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53135
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4407
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26648
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00984
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83742
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.165
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.13542
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82195
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731286
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977461
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243449
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531699
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84503
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186876
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559881
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96064
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402206
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891088
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43528
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02457
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71342
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51896
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41565
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30547
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05311
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89989
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90208
(431.76, 14.93, 247.92) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.15326
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78934
(431.76, 14.93, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73096
