¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•(399.34, 12.28, 329.78) (423.04, 11.69, 306.92) (15.00, 8.42, 9.26) Truck 20.79889
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485153
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679967
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274015
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.777471
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.86644
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.959524
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.057009
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.159215
»(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.266426
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.379019
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.497339
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621855
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.742962
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846076
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953833
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066574
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184625
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308321
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438032
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574227
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717279
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867772
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026214
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193263
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369545
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555972
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221324
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.818351
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.909033
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.00398
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.103443
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.207704
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.317178
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.432122
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.553069
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.680337
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784745
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889508
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999022
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113655
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233647
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359441
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491426
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629953
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775603
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928859
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090281
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260499
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440254
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640899
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609694
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.860238
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.952741
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.049587
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.151046
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.257492
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.369277
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.486742
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61028
»(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.725837
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827692
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934161
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045504
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162018
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284087
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412065
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546362
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687418
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835724
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991845
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156339
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329877
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537635
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931305
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036648
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.903149
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.997473
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.096282
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.199905
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.308586
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.422785
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.542793
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.669122
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768288
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871851
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980033
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093234
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211774
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335986
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466217
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602944
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746569
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897691
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056779
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225618
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438807
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736077
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266229
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508204
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.947125
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.043362
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.144228
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.250024
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.361034
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.47768
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.600423
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711142
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811896
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91713
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027194
¶(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14237
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262954
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389339
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521959
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661178
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807529
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961504
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137091
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344097
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564654
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054676
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6314
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.992163
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.090401
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.193356
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.301404
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.414877
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.534123
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656189
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754261
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856672
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963729
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075676
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192847
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3156
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444259
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579328
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721196
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870331
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052176
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253284
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467371
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854646
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401265
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031095
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.038305
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.138624
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.24379
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.354168
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.470137
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.592075
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.698796
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798516
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902708
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011605
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125525
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244758
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369742
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50081
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638385
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786335
º(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970546
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166082
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374063
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665182
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184043
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779713
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470348
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.085649
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.188053
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295499
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.40829
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.526861
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.645401
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.742561
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.843977
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949966
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060758
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176704
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298148
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425433
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558974
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712705
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892023
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082289
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284492
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499714
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978586
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542832
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194449
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.134116
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.238752
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.348543
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463887
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585145
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.688653
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.787473
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890642
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998483
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111286
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229359
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353034
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48272
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641729
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816482
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001724
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198414
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407601
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783835
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319199
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93506
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480266
·(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.183802
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.290734
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.402974
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.52093
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.636746
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73304
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833563
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.93857
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048343
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163202
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283493
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412372
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573376
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743705
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92417
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115636
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319115
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598878
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107548
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690619
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230309
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.234781
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.344034
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.45884
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.579509
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.680592
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778574
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880856
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987781
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099575
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216573
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350265
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507386
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673522
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849423
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035885
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233931
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444596
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906872
(400.05, 12.30, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459739
