°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö (430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.48534
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.111401
ü (430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.121397
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.132199
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.143817
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.156259
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.169535
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.183656
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.198631
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.348149
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.340326
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.333321
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.327128
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.321743
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.317161
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.31338
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.127818
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.125705
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.124358
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.123776
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.12396
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.124907
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.126622
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.129102
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.132352
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.136373
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.141168
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.146741
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.153097
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.160239
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.168174
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.176906
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.186443
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.196794
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.207964
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.219964
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.2328
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.246486
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.261032
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.276447
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.423574
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.415863
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.408979
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.402919
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.397676
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.393248
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.389631
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.201617
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.199683
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.198527
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.198146
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.198543
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.199714
ö (430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.201663
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.204391
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.207899
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.21219
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.217268
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.223137
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.229799
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.237263
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.24553
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.254611
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.264508
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.275233
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.286792
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.299195
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.312451
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.32657
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.341564
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.357444
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.550919
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.494336
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.487586
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.481669
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.476581
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.472319
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.46888
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.466259
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.276582
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.27563
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.275465
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.276089
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.2775
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.2797
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.282691
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.286474
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.291054
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.296432
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.302615
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.309604
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.317407
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.326029
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.335476
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.345757
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.356878
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.368849
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.381678
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.395376
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.409954
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.425423
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.441795
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.631997
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.575899
ü (430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.569293
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.563533
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.558614
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.554531
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.551283
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.548866
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.356556
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.355824
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.35589
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.356758
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.358424
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.360892
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.364163
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.368241
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.373127
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.378825
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.385341
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.392678
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.400842
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.409839
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.419677
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.430364
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.441906
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.454313
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.467594
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.481761
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.496824
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.512795
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.529686
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.716224
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.660709
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.654263
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.648674
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.643936
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.640048
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.637006
(430.71, 13.15, 339.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08194
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.439767
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.43927
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.439585
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.440712
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.442653
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.445408
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.448978
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.453369
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.458582
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.464622
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.471493
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.479198
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.487748
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.497145
ì (430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.507397
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.518514
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.530502
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.543372
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.557133
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.571796
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.587373
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.603877
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.62132
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.803771
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.809008
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.844514
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.916906
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.992017
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.133304
(430.71, 13.15, 339.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81519
(430.71, 13.15, 339.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1133
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.526394
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.52615
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.526731
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.528138
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.530372
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.533433
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.537326
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.54205
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.547612
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.554015
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.561264
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.569364
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.578321
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.588143
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.598837
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.610411
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.622873
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.636233
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.650504
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.665694
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.681818
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.698885
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.716912
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.894809
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.900616
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.956302
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.031975
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.110523
(430.71, 13.15, 339.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7223
(430.71, 13.15, 339.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82663
(430.71, 13.15, 339.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12691
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.616623
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.616652
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.61752
é (430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.619228
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.621775
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.625165
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.6294
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.634482
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.640417
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.647208
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.65486
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.66338
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.672773
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.683047
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.69421
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.70627
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.719237
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.73312
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.747931
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.763683
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.780384
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.798051
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.816698
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.989529
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.996707
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.072993
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.152175
(430.71, 13.15, 339.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74863
(430.71, 13.15, 339.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73055
(430.71, 13.15, 339.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83631
(430.71, 13.15, 339.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14321
(430.71, 13.15, 339.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64333
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.710986
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.712162
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.71419
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.717076
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.720818
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.72542
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.730886
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.737218
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.744424
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.752507
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.761475
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.771333
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.782089
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.793751
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.80633
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.819833
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.834273
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.84966
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.866006
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.883323
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.901628
(430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.920933
