¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(399.97, 14.04, 248.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 7.793014
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821978
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419689
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640481
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878089
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134414
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411744
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712716
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040394
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398453
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789194
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205206
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664076
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1727
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73118
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31123
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95942
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67148
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38541
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18688
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0364
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96472
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97023
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04749
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45008
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2156
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64339
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643654
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826153
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42538
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646608
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884647
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141504
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419423
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721043
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049487
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408437
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800072
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21719
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677302
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1874
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74726
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32908
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97945
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69291
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4094
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21385
»(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06557
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99765
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99611
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06685
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45659
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24097
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6757
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647613
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224667
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431112
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652784
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891338
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148714
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427239
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729522
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058754
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418562
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811182
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229413
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69081
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20241
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76371
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34745
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00001
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71512
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43421
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24183
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09595
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02713
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00445
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07619
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46488
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.14562
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.13703
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.13145
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.12887
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.1293
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.13273
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.651627
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230103
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43697
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65903
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898091
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15602
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435133
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738132
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068113
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42883
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822508
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241851
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70458
Õ(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21767
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78061
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36626
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02111
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73811
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45998
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27079
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11915
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05331
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01428
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08729
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47506
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.09032
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.08175
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.07618
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.07361
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.07404
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.07746
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041044
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235631
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442877
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665416
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904952
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163424
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443172
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746865
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07762
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439253
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834016
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254513
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718615
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23328
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79793
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3856
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04274
(399.97, 14.04, 248.35) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.31246
(399.97, 14.04, 248.35) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.29787
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30078
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14356
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08085
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03286
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10015
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48707
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.0383
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.02975
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.0242
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.02163
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.02205
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.02547
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044352
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241264
Ñ(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448908
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671877
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911907
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170956
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45132
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755702
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087288
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449793
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84577
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267433
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732864
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24915
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81573
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40586
(399.97, 14.04, 248.35) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.29004
(399.97, 14.04, 248.35) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.27451
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5141
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33176
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16917
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10978
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06487
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1148
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50095
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.98953
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.981
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.97545
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.97289
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.97331
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.97672
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047695
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246408
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454985
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678419
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918945
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178562
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459586
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764677
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097078
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460522
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857716
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280581
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747409
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26532
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83622
(399.97, 14.04, 248.35) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.43033
(399.97, 14.04, 248.35) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.41405
(399.97, 14.04, 248.35) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.07797
(399.97, 14.04, 248.35) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.80211
(399.97, 14.04, 248.35) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 13.05393
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20259
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14006
Ü(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09868
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13119
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51669
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.94397
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.93545
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.92992
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.92736
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.92778
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.93117
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051096
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250079
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461135
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685043
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926076
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186295
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467937
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773789
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106997
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471415
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869864
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29396
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762214
(399.97, 14.04, 248.35) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.716224
(399.97, 14.04, 248.35) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.697821
(399.97, 14.04, 248.35) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.680929
(399.97, 14.04, 248.35) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.936767
(399.97, 14.04, 248.35) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.85746
(399.97, 14.04, 248.35) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.07033
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39677
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23896
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17173
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13418
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14938
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53428
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.90157
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.89307
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.88755
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.885
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.88541
(399.97, 14.04, 248.35) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.8888
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054555
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253748
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467423
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691755
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933329
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194103
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476412
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78298
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117055
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482404
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882204
ô(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307583
(399.97, 14.04, 248.35) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.454823
(399.97, 14.04, 248.35) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.234968
