¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.246303
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.267408
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.287614
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.308701
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.330614
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.353395
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.377106
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.401709
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.427285
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.453778
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.481333
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.509845
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.53944
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.570089
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.601846
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.634763
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.668859
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.70417
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.740716
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.778558
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.817709
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.028457
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.336432
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685511
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920149
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53587
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05126
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63661
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28935
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00883
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58795
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.30757
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.328363
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.349988
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.372508
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.3959
‡(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.420244
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.445497
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.471722
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.498925
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.527135
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.556429
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.586721
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.618165
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.650745
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.68447
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.719409
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.755561
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.793019
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.831813
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.026545
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.333869
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682142
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080031
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09455
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68017
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07466
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66256
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31832
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04113
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34569
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.349003
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.370368
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.392607
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.415761
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.43982
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.464757
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.490693
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.517628
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.54555
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.574518
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.604509
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.635631
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.667842
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.701237
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.735827
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.771643
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.808746
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.847125
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.024849
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.331637
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.679204
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076231
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690828
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22788
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81716
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14557
ˆ(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69015
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3491
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07549
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11362
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.391747
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.413726
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.436604
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.460373
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.485083
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.510727
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.537385
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.565015
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.593694
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.623423
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.654213
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.686162
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.719246
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.753511
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.789018
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.825719
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.863784
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.023311
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329589
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.676531
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072783
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320168
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814497
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36589
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90797
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24204
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71937
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38174
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11189
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91356
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.435812
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.458459
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.48198
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.506464
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.531828
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.558228
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.585605
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.613998
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.643467
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.673972
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.705624
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.738421
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.772352
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.807556
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.843956
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.881677
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.021771
ƒ(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.32758
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673988
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069527
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525352
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435274
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942364
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50873
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00173
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34171
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75029
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41623
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15045
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95697
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.481293
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.504624
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.528825
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.554005
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.58012
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.607251
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.63539
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.664578
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.69486
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.726225
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.758762
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.792435
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.827347
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.863448
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.900873
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.020086
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.325474
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.671371
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066235
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52127
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165501
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554136
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07457
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65672
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09856
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44471
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81496
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45259
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19114
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0028
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.52826
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.552251
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.577191
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.603121
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.629973
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.657924
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.686865
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.716896
„(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.748014
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.780272
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.813683
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.848336
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.88418
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.921307
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.018142
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.323148
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.668529
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062785
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51704
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033759
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304933
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676909
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21134
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80996
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19851
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5511
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92847
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49092
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23396
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0511
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.576704
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.601419
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.627145
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.653813
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.681499
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.710259
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.740042
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.770946
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.802984
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.836152
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.870528
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.906142
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.943011
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.015815
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.32043
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.665317
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058944
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512461
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465277
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170004
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449724
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803759
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35285
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96555
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30178
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6611
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04582
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53118
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27902
ƒ(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1019
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.626705
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.65222
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.678713
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.706194
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.734747
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.764348
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.795018
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.826842
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.859798
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.893967
(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.92934
