¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.247053
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13836
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25371
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37311
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49679
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62484
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327198
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552382
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795183
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060343
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313716
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505785
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709104
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924951
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154484
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399005
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659987
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495846
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10953
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37498
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5352
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70203
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87592
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0572
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21302
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34166
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.475
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61329
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74502
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84603
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95057
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05878
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17079
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2868
‚(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40688
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5312
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65998
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329967
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555343
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798437
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061334
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322918
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515218
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719092
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935548
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165748
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410989
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672767
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409731
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01174
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.402
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56311
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73091
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9058
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08816
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22275
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35161
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48521
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62375
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76747
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87856
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98369
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09255
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2052
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32185
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44264
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56768
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69722
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332726
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558301
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801633
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0648
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323482
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525066
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729492
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946611
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177465
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423495
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686092
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325054
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915722
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43033
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59237
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7612
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93712
†(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10932
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23393
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36308
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49697
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63581
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77985
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91297
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01876
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12825
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24161
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35897
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48048
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60631
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73662
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335486
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561265
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804845
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068267
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31834
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519949
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735729
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958107
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18968
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436492
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699929
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241831
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821394
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45994
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62298
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79283
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96987
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1217
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24659
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37608
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51026
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64949
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79383
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94364
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05573
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16592
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27999
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39812
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52041
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64701
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77818
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338211
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56421
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807992
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071717
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313673
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513413
„(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728778
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95808
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202381
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449993
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714361
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159987
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728794
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37457
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65496
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82594
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00416
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13552
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26076
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39057
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52516
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6647
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8095
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95968
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09462
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20558
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32043
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43933
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56246
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68993
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82201
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340899
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567125
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811181
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075141
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309388
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507254
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722208
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951095
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195227
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456099
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729295
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068061
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63787
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27097
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68831
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86044
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02957
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1508
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27641
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40661
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5416
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68158
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82679
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97744
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13386
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24728
†(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36294
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48266
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6067
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73507
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88625
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343616
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57004
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814279
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078528
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305405
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501698
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716018
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944495
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188157
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448585
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727443
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026731
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548573
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16938
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72311
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8964
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04593
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16754
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29355
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42419
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55962
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70005
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84576
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99692
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15384
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29103
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40755
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52819
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6531
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78245
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00894
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346279
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572919
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817413
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081893
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301779
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497874
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710167
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938307
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181553
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441511
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719872
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018592
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482104
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06975
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75928
†(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93387
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06373
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18575
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31222
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4433
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57923
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72017
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86639
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01812
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17563
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33691
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45431
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57586
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70175
(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8771
