¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡ (402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58993
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08599
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67537
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33973
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10003
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01534
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88973
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88665
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68062
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05823
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18961
†(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99002
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319793
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537395
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771577
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024207
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297582
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594229
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917305
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270371
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657714
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084577
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557203
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08327
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67237
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33632
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0944
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9956
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86275
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81671
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60294
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98211
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04177
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89103
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318772
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536301
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770385
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022937
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296191
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592734
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91566
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268579
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655762
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082397
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554804
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08062
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66937
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33293
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08875
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97231
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83623
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74835
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52703
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85073
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88344
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73261
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97732
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317798
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535247
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769244
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02169
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294827
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59126
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914073
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266815
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653845
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080271
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552434
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.078
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6664
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32957
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08304
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9494
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81006
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68146
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45277
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73746
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6879
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56779
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85397
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316795
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534177
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768081
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020457
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293498
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589829
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912492
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265104
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651924
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078175
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550099
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07537
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66343
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32624
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07882
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9268
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78434
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61609
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43447
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62621
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49672
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40568
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89564
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315828
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533138
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76697
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019222
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292173
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58839
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910893
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263358
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650041
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076056
†(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547773
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07278
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66052
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32292
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07504
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90458
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75902
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59323
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43803
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51682
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30986
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24621
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93922
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314858
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532082
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765827
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018028
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290866
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58695
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909336
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261626
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648144
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074018
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545486
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0702
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65764
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31967
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07135
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88271
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74592
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5972
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44248
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40935
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12712
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08934
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98471
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313888
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531051
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764721
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016792
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289557
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585515
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907811
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259945
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646291
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071934
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543191
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06767
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6548
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31648
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06767
€(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8612
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75492
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6019
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44777
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30374
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94842
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45223
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312916
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530014
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76362
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015624
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288258
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584116
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906296
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258269
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644436
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069922
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540943
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06513
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.652
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31329
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06403
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86489
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76418
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60744
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46721
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19994
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77366
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80523
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311989
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528992
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762513
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014424
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286983
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58274
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904769
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256626
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642615
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067899
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538694
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06266
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64918
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3101
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0391
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87314
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77137
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6137
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4964
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09794
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61543
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06445
ÿ(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311088
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528036
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761435
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013291
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285744
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581397
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903279
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254988
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64082
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065935
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536484
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0602
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64643
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.307
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96345
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88163
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76937
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62079
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52632
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99773
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82242
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32948
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310167
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527031
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760369
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012145
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284485
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580041
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901767
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2534
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639039
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063965
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534309
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05777
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6437
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26611
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88905
(402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89032
