¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(335.21, 7.15, 312.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.060385
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.536744
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.869153
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.238323
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.65063
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.114034
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.638567
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.190978
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.742688
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.40704
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.25667
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.40952
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.11918
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.059196
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.221819
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.394766
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.580423
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780831
š (335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.002788
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.248228
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.550328
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.884206
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.25509
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.669419
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.135228
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.662656
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.241339
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.798307
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.4661
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.32278
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.49635
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.26866
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.063992
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.226413
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.39969
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585714
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787714
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.010238
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.260539
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.563907
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.899252
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.271854
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.688211
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.156434
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.686769
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.292343
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.854717
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.5259
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.38956
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.58394
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.4201
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.068837
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.231073
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.404684
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.59108
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794665
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017762
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.27284
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.577476
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.914294
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.288619
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.707006
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.177649
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.710898
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.320027
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.911927
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.58646
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.45701
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.67227
ñ(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.66366
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.073417
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.235797
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.40975
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.596521
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801682
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025358
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.285128
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.591033
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.929325
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.305372
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.725798
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.198869
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.73504
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.347737
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.969943
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.64777
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.52514
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.77002
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.92421
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.077893
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.240587
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.414884
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602039
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808764
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033025
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.2974
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.604575
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.944344
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.32212
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.744583
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.220085
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.75919
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.375467
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.02943
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.70984
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.59393
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.88791
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.19163
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.082431
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.24544
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.420087
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.608005
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.815912
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040763
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.309653
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.618101
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.959346
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.338851
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.76336
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.241301
ó(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.783344
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.403214
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.09035
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.77267
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.66339
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.0069
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.60174
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.087027
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.250357
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.42536
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614684
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823123
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048573
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.321887
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.631607
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.974331
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.355568
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.782124
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.262506
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.807498
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.430969
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.15107
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.83628
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.73353
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.127
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.18927
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.091681
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.255338
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.430701
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.621422
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830399
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056452
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.334097
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.64509
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.989293
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.372265
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.800869
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.283699
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.831645
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.45873
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.18331
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.90158
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.80433
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.24818
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.41835
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.096395
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.260382
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.436109
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.628217
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837737
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064401
³ (335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.346283
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.658548
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.004231
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.388938
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.819594
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.304874
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.855783
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.486488
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.21557
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.97263
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.87579
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.39894
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.58624
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.101167
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.265487
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.441584
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.635068
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845137
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.073915
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.358442
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.671979
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.019143
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.405584
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.838294
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.32603
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.879904
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.514241
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.24783
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.04471
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.94792
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.603
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.75476
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.105997
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.270656
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.447128
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.641976
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.852599
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.084943
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.37057
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.68538
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.034023
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.422202
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.856966
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.347159
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.904005
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.541981
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.28009
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.11859
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.0207
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.91064
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.92383
Œ (335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.110884
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.275887
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.453235
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.648941
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.860122
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.095938
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.382667
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.698747
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.048872
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.438787
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.875607
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.36826
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.928081
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.569704
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.31235
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.18177
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.09415
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.1584
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.09334
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.115828
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.281178
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.45975
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.655959
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867704
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.106901
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.394728
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.71208
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.063683
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.455334
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.894212
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.389325
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.952126
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.597402
