¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.05088
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00816
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48597
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83776
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22164
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65802
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13159
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64721
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.39524
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.43329
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.50416
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.01653
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.99706
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.98016
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.96582
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.95404
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.9448
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.93809
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.93392
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.93228
¡(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234063
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439127
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659202
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895885
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151141
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427157
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726531
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052324
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373359
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725631
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117538
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547815
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02228
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46525
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8156
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19194
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61607
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08608
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86992
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.35848
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.39847
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.46894
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.93783
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.91847
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.90166
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.88741
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.8757
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.86653
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.85987
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.85574
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.85412
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233428
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438458
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658459
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895133
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150306
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426286
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725573
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049608
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377163
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736465
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129392
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560854
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0367
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44543
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79433
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16912
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57529
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04185
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15613
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.32405
³(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.36583
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.43595
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.86241
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.84314
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.82643
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.81226
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.80062
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.7915
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.7849
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.7808
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.77921
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232864
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437847
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657787
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894409
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149546
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425416
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724651
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050312
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387216
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747465
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141489
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574124
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05137
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42634
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77395
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14722
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54909
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99885
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41775
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.29192
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.33537
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.40516
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.79011
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.77095
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.75433
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.74023
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.72866
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.7196
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.71304
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.70897
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.70741
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232306
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43727
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657194
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893759
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148834
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424668
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723854
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049403
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397546
°(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758701
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153791
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587675
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06631
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40811
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75444
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12625
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52655
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95858
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31645
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.26206
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.30706
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.37653
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.72093
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.70186
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.68532
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.6713
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.65979
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.65078
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.64426
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.64023
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.63869
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23184
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43677
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656621
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893149
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148191
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423974
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723078
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048577
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403988
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770132
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166292
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60143
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06852
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39065
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73576
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10627
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50503
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93535
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2145
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.23445
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.28088
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.35007
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.65479
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.63581
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.61935
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.6054
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.59395
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.58499
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.57852
¡(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.57452
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.57299
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231404
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436291
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656141
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89262
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147587
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423321
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722362
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047795
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403159
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781782
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179018
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615465
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0529
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.374
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71794
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08717
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48448
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91023
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11198
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.20907
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.25681
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.32574
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.59164
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.57275
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.55637
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.54249
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.53109
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.52218
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.51575
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.51177
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.51027
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231013
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435862
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655692
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892118
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147062
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422749
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72176
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047137
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402431
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791928
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192006
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629707
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03807
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35812
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70095
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06895
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46182
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88363
°(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00896
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.1859
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.23484
(324.69, 7.50, 366.32) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.30352
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.53143
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.51262
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.49631
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.4825
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.47116
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.4623
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.45589
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.45195
(324.69, 7.50, 366.32) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.45047
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23064
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435482
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655274
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891656
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14659
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422233
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721218
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046535
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401758
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791188
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205194
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644266
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02393
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34305
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68484
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04847
