°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ù (430.58, 12.48, 341.67) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.688507
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.546098
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.546492
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.547415
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.548868
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.550854
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.553371
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.556424
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.560014
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.564143
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.568815
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.574034
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.579803
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.586128
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.593011
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.600459
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.608479
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.617075
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.626255
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.636025
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.646394
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.657401
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.669217
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.585635
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.576315
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.568673
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.565367
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.5626
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.560367
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.558669
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.557502
ù (430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.556867
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.556763
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.55719
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.558148
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.559639
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.561662
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.564219
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.567314
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.570948
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.575123
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.579842
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.58511
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.59093
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.597307
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.604246
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.611751
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.619829
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.628486
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.63773
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.647565
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.658003
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.669049
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.680712
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.595936
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.586607
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.579703
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.576422
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.573681
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.571475
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.569805
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.568669
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.568066
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.567996
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.568459
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.569454
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.570983
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.573047
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.575647
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.578786
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.582465
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.586689
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.591458
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.596778
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.602652
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.609085
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.616081
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.623647
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.631788
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.64051
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.64982
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.659725
ô (430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.670234
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.681354
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.693095
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.60681
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.597472
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.591299
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.588043
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.585329
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.583152
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.581513
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.580409
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.57984
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.579806
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.580306
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.58134
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.582911
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.585017
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.587663
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.590848
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.594576
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.59885
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.603672
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.609047
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.614978
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.62147
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.628528
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.636158
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.644364
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.653155
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.662535
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.672513
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.683099
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.694297
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.706119
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.618267
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.60892
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.603467
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.600239
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.597553
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.595407
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.5938
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.592731
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.592198
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.592201
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.592741
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.593817
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.59543
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.597583
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.600275
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.60351
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.607289
† (430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.611617
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.616495
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.621928
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.627918
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.634473
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.641595
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.649292
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.657568
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.66643
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.675886
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.685941
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.696605
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.707887
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.719794
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.630315
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.620958
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.616219
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.613019
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.610363
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.60825
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.606677
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.605643
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.605148
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.605191
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.605772
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.606892
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.608552
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.610752
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.613494
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.616781
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.620615
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.624999
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.629935
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.635429
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.641483
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.648103
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.655294
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.663061
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.67141
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.680349
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.689882
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.700019
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.710768
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.722136
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.734132
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.642964
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.633597
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.629561
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.626392
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.623768
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.621689
† (430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.620152
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.619157
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.618702
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.618787
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.619412
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.620578
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.622286
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.624536
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.627331
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.630672
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.634563
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.639007
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.644005
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.649562
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.655683
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.662372
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.669635
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.677476
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.685903
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.694921
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.704537
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.714759
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.725596
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.737055
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.749146
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.656222
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.647193
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.643506
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.640368
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.637779
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.635736
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.634237
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.633281
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.632869
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.632997
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.633669
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.634883
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.636642
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.638946
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.641796
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.645195
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.649146
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.653651
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.658714
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.66434
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.67053
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.677292
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.68463
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.692549
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.701056
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.710158
û (430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.719861
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.730173
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.741102
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.752657
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.764848
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.670102
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.661719
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.658063
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.65496
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.652406
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.650401
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.648942
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.648028
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.647659
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.647835
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.648556
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.649821
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.651633
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.653992
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.656901
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.660361
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.664374
