¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(421.96, 8.79, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53592
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16096
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66906
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22358
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77797
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33955
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9529
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59461
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30915
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50286
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54921
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22952
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096869
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464923
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832863
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23305
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66888
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11154
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58396
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11591
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62635
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17689
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7417
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30202
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91397
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55397
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27208
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38547
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50895
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17143
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067484
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439034
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794432
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19128
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6233
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.069
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53863
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06613
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58413
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1308
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70643
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26524
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87385
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51428
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23582
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2696
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46891
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11335
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038074
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407752
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760154
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14973
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57801
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0268
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49362
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01675
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54243
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08524
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67303
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22918
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83458
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4755
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20037
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1996
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42908
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05538
ƒ(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008657
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374856
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73245
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10846
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53299
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98497
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44895
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96777
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5012
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04022
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62642
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19387
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79607
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43766
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1657
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13424
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38943
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99746
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979195
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342032
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704912
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07537
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48828
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94347
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40461
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91918
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46049
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99582
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5765
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15579
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7584
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40075
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13182
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06965
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34688
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93968
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949744
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30924
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677483
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0457
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44469
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89899
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36066
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87097
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42028
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95194
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52733
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11122
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72151
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36469
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09874
‚(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00576
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25047
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88199
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53739
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92028
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276517
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650208
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0162
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41268
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85076
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.317
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8232
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37868
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90861
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47886
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06747
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67788
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32957
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06645
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94263
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15482
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8296
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05849
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890816
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243827
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62309
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986861
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38085
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80888
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27371
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77576
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32658
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86586
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43101
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02447
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63096
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29453
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03495
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8802
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08439
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78125
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90494
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861328
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211222
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590012
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957711
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34923
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77446
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23077
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72877
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27492
…(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82367
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38389
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98225
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5849
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24489
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00423
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82172
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01537
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66785
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7481
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831873
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178675
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554624
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928696
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31777
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74027
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19613
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68218
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22376
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78201
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33744
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93675
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53972
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19794
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96919
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78857
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9471
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55593
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58817
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80241
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146213
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519282
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899899
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28655
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70629
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16271
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63963
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17299
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74089
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2917
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88663
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49537
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15178
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91811
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75626
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87953
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44458
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42532
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772699
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113836
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484108
‡(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871252
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25551
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67255
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12669
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60353
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12276
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70034
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24657
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83728
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45188
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10646
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86799
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71297
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81269
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3338
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2598
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742873
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081546
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448979
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842784
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22466
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63904
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09012
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56774
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08232
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65371
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20215
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78867
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40922
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0619
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81869
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65823
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74654
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22361
