¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
”(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28579
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986105
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4317
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90899
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42736
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9773
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52337
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12366
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76643
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46419
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16512
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8844
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67036
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53956
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50727
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7538
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59149
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819973
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162959
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533809
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937456
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37842
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85108
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36363
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92553
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46658
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0611
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70459
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39577
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1057
„(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81909
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60633
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46852
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42801
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64139
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36957
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77881
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12217
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489467
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889132
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32555
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79365
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30045
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85902
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41035
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99925
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64348
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3282
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04228
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75487
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53687
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39879
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35029
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55097
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20368
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8629
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737844
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081642
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44545
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841114
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27298
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73673
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23784
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78986
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35473
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93803
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58126
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26144
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97001
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69172
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46667
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33033
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27401
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46196
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05213
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18234
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697129
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041363
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40169
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793419
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22084
‚(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68346
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17579
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72135
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29971
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87751
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51437
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19554
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89881
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6297
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39765
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26312
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19918
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37444
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90272
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66006
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656608
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998649
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358191
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746037
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16905
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6321
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11825
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65353
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24525
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81767
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4483
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13044
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82867
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56872
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32976
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19721
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12577
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26972
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7555
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26234
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616331
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95492
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31498
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699017
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11766
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57571
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06243
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59124
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1752
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75846
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38297
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06621
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7596
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50731
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26349
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13151
„(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05379
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15986
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60167
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95924
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576297
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911501
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272058
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652315
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06664
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51977
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00706
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53025
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10762
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70095
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31841
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00238
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69156
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43202
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19865
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05857
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98323
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05183
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4508
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66236
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536468
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868314
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228466
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605936
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.016
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46431
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95214
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46985
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04079
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64882
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25712
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9317
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62454
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35791
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13499
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98695
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91401
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96038
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31547
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35672
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496885
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825452
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18186
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559904
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965788
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40927
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8958
ƒ(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97462
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59731
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20038
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86622
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55855
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28496
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07251
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91662
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84619
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88314
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18222
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14175
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45757
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782851
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135553
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51422
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915951
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35476
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83587
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35067
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90912
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5273
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14425
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80415
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50562
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21658
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01052
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8475
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77969
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80737
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05214
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94749
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418496
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740541
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089591
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468904
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866529
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30065
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77641
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29195
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84425
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45533
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08882
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74287
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45421
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16051
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94118
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77961
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70766
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73306
÷(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93652
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76345
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.79879
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379672
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698517
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043977
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419456
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817472
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24703
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71752
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23376
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78006
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38415
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03402
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68231
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38847
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1053
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88004
(419.76, 8.46, 364.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72067
