¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
å(416.01, 14.54, 246.23) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.10704
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.42053
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.40483
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.39101
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.37908
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.369
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.36079
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.35444
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.34993
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.34727
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212544
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436809
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675114
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932818
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212332
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516512
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848697
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212899
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621937
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080868
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55886
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09157
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7688
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76011
Î(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.5414
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.51026
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.48112
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.45553
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.43036
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.40714
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.38585
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.36648
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.349
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.33342
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.31971
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.30787
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.29788
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.28974
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.28344
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.29591
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.31934
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20171
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4245
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661808
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918427
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196699
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499471
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830081
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192436
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600199
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059224
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55088
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08264
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77903
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68768
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.49134
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.48751
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.48555
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.48215
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.48394
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.48761
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.49314
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.50054
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.50982
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.52098
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.53404
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.549
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.56587
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.58467
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.60541
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.6281
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.65277
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19085
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412227
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648572
¹(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90409
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181117
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482506
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811497
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172018
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578555
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035122
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542925
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07375
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78861
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60639
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46976
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.8267
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.82532
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.82304
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.82552
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.19506
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.08228
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.47081
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.59046
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180029
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400009
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635375
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889784
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165619
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465563
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792995
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151714
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556911
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011052
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517597
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06489
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78625
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52608
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37688
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90677
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.18606
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.32739
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.57533
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.08377
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.94347
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.29287
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.35421
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169192
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38779
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622191
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87554
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150111
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4487
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774563
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131472
´(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535304
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987015
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490726
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05582
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71691
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44676
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28525
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8214
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36513
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.57175
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.48527
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.97401
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.80678
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.11801
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.12267
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15834
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375634
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609058
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861326
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134713
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431937
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756177
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111307
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513783
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96305
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463941
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02565
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64836
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36837
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19479
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73793
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2743
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.9814
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.39633
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.86576
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.67219
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.94618
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.89573
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147542
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3635
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595986
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847163
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11933
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415192
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737902
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091256
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49228
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939171
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437216
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992802
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58677
¹(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29095
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10558
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65637
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1949
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08718
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.42478
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.75901
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.53967
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.77732
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.67329
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136499
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351424
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582949
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833056
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104024
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398533
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71969
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07128
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470807
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915343
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410569
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956692
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54574
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21451
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01752
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57669
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23771
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13605
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.89378
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.65374
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.40919
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.61139
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.45524
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125289
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339371
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569958
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818978
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088787
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381895
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70155
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051377
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449406
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891546
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383998
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920828
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50509
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15487
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93064
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49881
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28119
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18923
Ç(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35491
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.54995
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.28073
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.44833
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.24149
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.10564
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.09967
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.09625
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114151
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327351
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556997
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805005
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073568
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365377
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683499
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031575
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428087
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86785
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352699
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885166
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46478
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10931
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84495
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52579
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32536
