¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58673
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954564
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488809
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11564
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8905
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70295
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29152
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94447
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73041
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71776
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51344
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33318
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32541
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17601
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31724
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46377
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6158
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77343
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93686
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998137
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225051
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470817
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737793
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028916
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347403
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685111
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064896
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493271
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971136
ƒ(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501539
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13344
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91113
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.654
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23898
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88608
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78177
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49938
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50333
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17557
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15329
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8438
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98076
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12299
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27053
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42356
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5822
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74668
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91714
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007282
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234932
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481514
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749477
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041631
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357944
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696502
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0781
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507972
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987611
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513976
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15086
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93139
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60578
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18733
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82874
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84737
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52126
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42083
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02208
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9858
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52385
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65687
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79493
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93825
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08689
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24104
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40085
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56647
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73808
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91582
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016342
‡(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244732
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492167
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761065
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054295
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368238
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707791
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091255
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522599
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00396
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526312
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16792
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95129
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55828
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1366
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77241
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91277
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54154
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15935
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24847
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34135
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73158
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35182
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48602
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62533
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76986
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91975
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07516
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23624
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40318
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57612
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025379
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254485
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50278
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772623
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066944
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378507
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719104
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104312
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537128
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020223
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538585
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18471
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97079
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51156
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08675
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71711
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97793
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64864
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90738
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99381
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08389
‡(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17772
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27533
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37687
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35108
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46812
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6141
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76544
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92238
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.085
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25347
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034338
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264223
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513327
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784095
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077084
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388754
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730325
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117273
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551567
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031308
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550767
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20111
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93442
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46559
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03777
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66278
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04283
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32925
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66455
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74842
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83585
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92689
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02172
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12041
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22296
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32949
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44017
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46706
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62001
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77849
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94275
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043281
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273922
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523812
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795548
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086407
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398953
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741522
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130145
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565863
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042077
‡(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562866
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21715
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89338
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42037
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98966
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60945
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10746
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02987
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4304
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51183
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59674
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68523
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77738
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87329
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97303
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07667
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18434
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29614
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41216
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26194
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64342
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052184
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283525
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534299
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806924
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09567
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409109
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752667
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142902
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580109
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05281
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574887
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23285
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85301
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37587
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94244
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64769
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17176
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74097
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10626
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28371
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36621
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45226
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54187
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63517
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73221
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83308
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93791
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04677
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15974
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27699
„(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39857
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061019
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293098
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544675
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817133
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104936
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419226
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763795
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155581
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594222
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06342
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586774
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24817
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81327
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33214
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89604
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70289
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23328
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46201
(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75931
