¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(334.62, 7.47, 359.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.60957
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.866295
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48144
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82832
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59344
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46658
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47211
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6424
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86016
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71866
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67224
£(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54498
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137146
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345209
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.568888
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.809967
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07051
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367463
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.691744
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.042018
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.423497
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.85582
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.33995
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.876414
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49041
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83145
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.597
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47064
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47678
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64791
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76942
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61831
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56069
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98701
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143248
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.35176
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575939
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817576
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078746
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.370957
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695569
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.050316
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.432632
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.861493
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.346279
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.888741
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49933
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83464
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60066
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47479
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4816
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65353
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74166
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58569
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52226
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62064
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.148897
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.358347
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583029
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825227
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087027
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374434
°(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.699372
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.055522
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.441789
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.867134
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.352572
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.895804
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16093
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83793
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60436
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47907
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48654
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65931
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77333
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62066
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56112
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66103
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150843
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.364966
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590155
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832919
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095352
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.379895
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.703154
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059677
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.450962
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.874733
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.358824
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.902822
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16388
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84126
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60815
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48341
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49156
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66523
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77892
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65716
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63018
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70044
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152785
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368644
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597317
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840651
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.103721
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.388985
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.706918
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.063809
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.456684
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.884903
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.365035
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.909799
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16691
»(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84468
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61205
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48787
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49673
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67126
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74044
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69511
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76928
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73885
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154724
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370729
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603467
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.84842
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112134
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398119
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71066
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.067921
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.461219
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.89509
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.371205
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.916726
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17002
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84818
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61603
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49244
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50201
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6475
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7028
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73458
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91149
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37608
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155026
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372808
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605711
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856228
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.120586
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.4073
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.719272
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.072006
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.465727
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.901225
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.378706
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.923608
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17317
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85176
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62008
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49708
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50739
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61529
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66605
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77555
Ê(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05687
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23488
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152373
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.374881
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607947
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859767
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129082
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.416527
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729328
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.076068
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470208
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.906197
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.390078
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.93044
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17643
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8554
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62422
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50181
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51288
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58381
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63013
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81289
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03118
(334.62, 7.47, 359.45) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 21.08835
(334.62, 7.47, 359.45) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 21.09181
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149682
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37486
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610178
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.862181
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.135266
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.425798
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739434
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.081991
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.474666
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.911137
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.396485
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.937225
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17973
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85913
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62842
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50667
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5185
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55786
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6142
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74394
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8545
(334.62, 7.47, 359.45) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 20.99258
(334.62, 7.47, 359.45) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 21.00809
(334.62, 7.47, 359.45) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.11785
(334.62, 7.47, 359.45) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.09804
(334.62, 7.47, 359.45) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.08185
Ø(334.62, 7.47, 359.45) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.06928
(334.62, 7.47, 359.45) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.06031
(334.62, 7.47, 359.45) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.05493
(334.62, 7.47, 359.45) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.05315
(334.62, 7.47, 359.45) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.00889
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146952
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371915
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612403
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864587
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137877
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.434987
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749588
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.093102
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.479091
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.916045
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.401959
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.945076
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18306
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86288
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63273
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51159
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5242
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55369
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60943
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68238
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68219
(334.62, 7.47, 359.45) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 20.90098
(334.62, 7.47, 359.45) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 20.92801
(334.62, 7.47, 359.45) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 23.96644
(334.62, 7.47, 359.45) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 23.94677
(334.62, 7.47, 359.45) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 23.93069
(334.62, 7.47, 359.45) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 23.9182
(334.62, 7.47, 359.45) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 23.9093
(334.62, 7.47, 359.45) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 23.90397
(334.62, 7.47, 359.45) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 23.9022
(334.62, 7.47, 359.45) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 23.85823
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.144185
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368927
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61176
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.866985
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.14048
(334.62, 7.47, 359.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.437821
