¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ(385.91, 13.84, 254.52) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 20.85847
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367127
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598495
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.852907
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125752
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420776
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.747378
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.097537
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.478623
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.898787
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.364175
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.890955
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49166
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18329
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77103
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.747
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82445
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16103
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8072
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75102
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68998
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15035
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16674
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951372
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154436
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.36993
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60116
ä(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.855793
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.12976
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424643
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.751607
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.103133
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.484779
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.905581
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.37172
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.89846
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50076
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94358
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78749
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75941
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84219
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19183
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84331
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77086
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63518
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97419
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78812
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38401
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953291
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156497
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372777
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603845
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858699
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133826
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.428537
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.755866
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.108803
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.491014
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.912467
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.379368
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.906032
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51032
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95483
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79827
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77194
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86019
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22273
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86449
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79065
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58248
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60931
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39684
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08877
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6955
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955227
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158576
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375669
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60655
ì(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861629
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137952
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.432461
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760159
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.114542
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.497327
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.919438
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.387109
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.91366
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51893
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9643
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80914
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78456
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87843
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25383
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88547
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81038
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53182
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44255
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0209
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80374
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31424
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.957178
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160671
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378606
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.609272
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864578
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.14151
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.436412
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764481
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.120348
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.503716
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.926489
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.394949
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.921351
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23395
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97903
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82006
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79726
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89919
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28503
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89726
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83005
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5836
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37276
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67016
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4535
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02696
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55076
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959145
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162786
ó(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381586
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612014
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867548
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144736
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.440393
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.768835
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.126222
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.510184
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.933627
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.402885
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.929102
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24238
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99115
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8311
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81002
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92542
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3052
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90945
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84968
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66988
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30643
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60197
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0811
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74963
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26114
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79896
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961128
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164914
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384113
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614776
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.870539
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147985
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.444401
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.77322
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.132164
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.51673
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.940853
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.410916
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59663
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25439
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00344
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84218
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82292
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95175
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32318
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92196
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86921
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75832
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24349
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53735
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84246
ò(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48182
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98164
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51785
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963125
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167061
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386426
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.617556
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873549
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151257
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448437
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.777634
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138173
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.523353
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.948172
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.419045
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60422
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26914
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01584
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85337
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83589
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97818
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34134
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93486
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90427
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84892
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18391
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4761
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77954
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15569
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71179
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3169
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.965137
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169222
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388753
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620569
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.876578
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154548
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452497
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.782077
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.143427
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.530049
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.955575
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.427267
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61259
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28388
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02843
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8646
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84895
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99882
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35961
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94809
ö(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94551
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84766
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12766
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41832
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7201
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03366
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49199
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1226
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86059
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967163
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171399
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391098
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623964
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879628
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157861
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.456602
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.786548
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.148336
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.536819
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.963059
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04514
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62566
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29868
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04115
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87592
(386.45, 13.85, 254.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86207
