¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58634
†(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.73802
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.860825
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.990931
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.12895
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.275634
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.431787
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.598358
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776321
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965872
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165552
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380022
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610974
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851254
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109031
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38805
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691116
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002962
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307889
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570326
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851208
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152584
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334639
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355528
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377898
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401821
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427228
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454212
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482761
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512932
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544706
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57814
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.746919
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.870219
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.000892
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.139496
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.286853
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.443736
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.611092
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.789923
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979056
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179667
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395171
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627279
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868792
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127918
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408543
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713335
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034125
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310232
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572783
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853857
„(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155387
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353261
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374231
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396752
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420743
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446298
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473421
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50209
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532381
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564279
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597832
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.756019
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.879826
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.011033
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.150306
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.298295
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.45594
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624101
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.803819
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992558
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194144
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41074
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644049
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886758
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147358
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429571
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736187
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066087
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313325
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576095
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857388
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159203
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373357
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394468
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417057
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441179
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466875
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494092
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5229
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55328
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585373
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619081
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.765285
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.889651
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.021427
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.161313
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.310013
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.468381
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.637388
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.817493
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006387
ÿ(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208941
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426647
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661192
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905228
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167307
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45117
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759664
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075668
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317219
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580249
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861821
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163915
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394876
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416089
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43885
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463113
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488901
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516249
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545223
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575774
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607973
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64184
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.77322
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.89965
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.032024
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.172553
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.32198
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.481128
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650961
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830739
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020552
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224145
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442987
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678774
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9242
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187768
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47335
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783777
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102903
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32188
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585213
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867156
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169634
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417884
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439243
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462112
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48651
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512422
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539936
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569047
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599771
†(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632156
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666145
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.780073
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.909859
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.042852
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.184031
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.334169
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.494107
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.664808
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844287
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035058
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239716
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459694
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696793
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943644
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20874
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496094
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808521
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131105
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338824
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591072
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873388
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176295
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442369
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463895
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486889
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511418
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537521
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565189
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594475
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625334
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657893
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692092
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.787125
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.917888
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.053893
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.195742
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.34664
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.507369
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.678952
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858167
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049886
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2556
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476778
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715231
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963581
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230309
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519438
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833914
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160314
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369598
ƒ(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597746
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880478
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183945
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468395
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490028
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513194
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537872
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564156
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59197
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621427
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652492
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685219
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719631
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.794273
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.925472
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.064855
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.207694
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.359304
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.5209
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692271
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872331
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065094
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271881
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494283
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734091
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983997
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252407
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543376
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864427
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190567
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40146
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624896
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888556
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192555
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495933
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51772
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54105
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565897
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592336
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620363
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649973
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681242
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714157
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74873
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.801602
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.933252
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.073085
(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.219899
