¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.735106
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.308317
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53638
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781103
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044098
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329459
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640626
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975436
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.336884
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.734014
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.172436
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27715
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85783
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5268
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28124
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11819
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09227
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28306
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57822
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02438
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70453
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78008
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13615
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.900873
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098189
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310132
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538328
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782701
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.045833
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.331341
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643589
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976561
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338117
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.735371
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.174161
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2776
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85835
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53497
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2892
æ(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1273
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10463
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29765
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57782
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08624
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81737
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6911
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78559
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902477
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099908
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311979
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540314
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784353
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047621
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333285
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.646609
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.977787
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33946
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.736948
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.176023
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.661787
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86166
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54327
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29739
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13667
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1172
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30056
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57796
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10414
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79919
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64118
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56135
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90411
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10166
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31386
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54234
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786057
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049468
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335291
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.648491
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.979114
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.340915
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.739492
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.178023
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.66401
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86907
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55171
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30584
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14633
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13001
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30222
í(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57858
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12262
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79405
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63556
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34209
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.905772
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.103444
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315773
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544192
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787813
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051368
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.337357
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.649798
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980542
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.342481
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.741748
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.180159
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.666385
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87666
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56025
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31452
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15623
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14302
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30425
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57975
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14158
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79093
(422.36, 14.82, 246.56) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 19.88061
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1053
(422.36, 14.82, 246.56) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 19.6366
(422.36, 14.82, 246.56) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 19.62295
(422.36, 14.82, 246.56) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 19.61223
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.907466
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.105261
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317721
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545866
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78962
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053327
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.340088
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.6512
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.98207
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.344156
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743803
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.182432
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.66891
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22289
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56899
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32341
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16643
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15623
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30661
è(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58403
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16109
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78982
(422.36, 14.82, 246.56) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 20.0283
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06259
(422.36, 14.82, 246.56) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 20.286
(422.36, 14.82, 246.56) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 20.25083
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.909189
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.107111
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319703
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547585
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791479
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05534
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.343053
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652691
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983699
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.345942
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.745982
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.18484
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.671587
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22833
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57784
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33257
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17691
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16968
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30928
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60072
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18113
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79075
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94886
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02253
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.910942
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10899
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321722
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549355
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79339
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057409
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346066
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654276
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.985431
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.347839
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.748284
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.187387
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.674692
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23391
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58682
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34193
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18764
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17835
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31232
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61782
ß(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20171
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79368
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33536
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9851
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.912724
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110898
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323771
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551169
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795351
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059533
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349126
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.655952
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.98726
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.350492
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.750709
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.190067
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.678567
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23961
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87238
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35156
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19863
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18124
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31567
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63537
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2228
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79868
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89446
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95029
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914537
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112838
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325857
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553033
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797364
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.061713
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.352235
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657721
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.989192
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.353395
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.753256
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.192884
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.683154
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24544
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88021
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35878
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20783
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18572
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31968
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65335
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24442
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0332
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86514
Ú(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91805
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916376
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114808
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327975
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554944
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799424
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0643
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355392
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.659581
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991224
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.356395
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.755927
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.19584
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.688468
(422.36, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25141
