¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(395.71, 12.26, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653321
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65956
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.36741
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.536859
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.702522
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879309
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080684
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297961
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520909
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7467
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025623
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329111
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.600107
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.957325
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.300467
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.673419
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.115098
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.608446
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13782
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85964
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60774
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50996
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64451
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70238
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45237
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.363411
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.53331
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.698743
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.875276
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075094
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291942
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515114
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740475
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015857
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319299
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589527
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.94185
«(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.283654
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.650071
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.087793
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.57363
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09262
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80003
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54145
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42408
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53207
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50151
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24911
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.125
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.359478
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.529514
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695102
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.871391
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069621
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286049
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509532
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734481
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006227
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309812
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.579297
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.926596
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.267381
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.62705
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.061192
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.539251
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04829
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74172
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47621
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33969
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42177
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88239
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04976
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76289
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.35561
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.52538
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.6916
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867653
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064265
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280282
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504166
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728719
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996734
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.300649
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569418
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.911557
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.251641
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.604359
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.035287
®(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.505305
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00689
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68468
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41201
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25679
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31354
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74929
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85417
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39261
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.351811
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521318
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.688234
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864063
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059024
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274642
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499012
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723185
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.987379
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291809
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559889
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.896738
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.236433
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.581995
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.010076
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.47179
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.966464
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62889
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34884
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17533
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20737
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61895
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55446
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02967
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.348077
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517327
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.685009
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.86062
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053901
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269128
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494074
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.717881
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978161
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283294
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550709
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882136
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.221753
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.559957
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.985547
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.438708
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.926995
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57432
Í(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28669
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09529
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10321
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46826
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24722
(396.16, 12.22, 328.23) (422.38, 11.69, 307.19) (16.30, 8.42, 8.72) Truck 21.78283
(396.16, 12.22, 328.23) (422.38, 11.69, 307.19) (16.30, 8.42, 8.72) Truck 21.7783
(396.16, 12.22, 328.23) (422.38, 11.69, 307.19) (16.30, 8.42, 8.72) Truck 21.77702
(396.16, 12.22, 328.23) (422.38, 11.69, 307.19) (16.30, 8.42, 8.72) Truck 21.73987
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.344412
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.51341
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.68192
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857324
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048895
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263741
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489349
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712809
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969083
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.27479
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.541876
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.867753
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.207598
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.538246
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.961696
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.406053
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.888472
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52096
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22555
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01666
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00101
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31358
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94943
(396.16, 12.22, 328.23) (422.38, 11.69, 307.19) (16.30, 8.42, 8.72) Truck 21.86249
(396.16, 12.22, 328.23) (422.38, 11.69, 307.19) (16.30, 8.42, 8.72) Truck 21.79893
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.340814
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.509564
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67897
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.854177
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044009
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258481
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484838
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707964
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960144
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.26502
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.53339
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.853588
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.193965
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516862
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.938519
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.373826
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.850882
Ï(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46879
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1654
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93941
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90074
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16529
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66068
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04059
(396.16, 12.22, 328.23) (422.38, 11.69, 307.19) (16.30, 8.42, 8.72) Truck 21.86158
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.337285
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.505791
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676158
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.851176
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039237
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253347
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480539
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70335
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.951342
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255402
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.52525
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83964
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.18085
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.495799
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.916004
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.342023
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.814211
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41778
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10622
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86351
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80235
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03168
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74058
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62391
(396.16, 12.22, 328.23) (422.38, 11.69, 307.19) (16.30, 8.42, 8.72) Truck 24.90876
(396.16, 12.22, 328.23) (422.38, 11.69, 307.19) (16.30, 8.42, 8.72) Truck 24.1537
(396.16, 12.22, 328.23) (422.38, 11.69, 307.19) (16.30, 8.42, 8.72) Truck 21.92787
(396.16, 12.22, 328.23) (422.38, 11.69, 307.19) (16.30, 8.42, 8.72) Truck 24.05869
(396.16, 12.22, 328.23) (422.38, 11.69, 307.19) (16.30, 8.42, 8.72) Truck 24.01683
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.333822
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502091
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673485
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848324
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035213
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248341
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476454
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698963
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942682
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245939
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517453
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.82591
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.168251
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.47506
ı(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.89415
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.310645
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.778449
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36792
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04802
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78895
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70583
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90095
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57092
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2213
(396.16, 12.22, 328.23) (422.38, 11.69, 307.19) (16.30, 8.42, 8.72) Truck 23.76916
(396.16, 12.22, 328.23) (422.38, 11.69, 307.19) (16.30, 8.42, 8.72) Truck 23.04985
(396.16, 12.22, 328.23) (422.38, 11.69, 307.19) (16.30, 8.42, 8.72) Truck 21.99785
(396.16, 12.22, 328.23) (422.38, 11.69, 307.19) (16.30, 8.42, 8.72) Truck 22.96251
(396.16, 12.22, 328.23) (422.38, 11.69, 307.19) (16.30, 8.42, 8.72) Truck 22.92421
(396.16, 12.22, 328.23) (422.38, 11.69, 307.19) (16.30, 8.42, 8.72) Truck 22.68071
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.330429
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498465
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67095
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84562
