¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644738
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61051
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87684
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26611
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71462
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19466
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87966
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40517
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.508343
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.651589
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.804931
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.969525
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.146594
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337571
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.544131
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7682
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012065
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278498
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570617
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892356
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248352
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644311
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087316
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586183
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152113
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799478
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54708
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18214
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52549
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89074
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27995
„(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6322
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89941
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30268
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75362
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23619
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86115
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38544
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.48705
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.62882
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.780593
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.943348
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.118451
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.307189
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.511206
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732484
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97319
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235919
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523871
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840802
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191196
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580635
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015897
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505585
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060409
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694226
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42504
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27686
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12884
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4691
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83097
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21647
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62796
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92396
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34148
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79487
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28021
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83754
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36831
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.466063
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.606353
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.756524
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.917553
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.090661
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.27719
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478785
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.697278
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934836
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194021
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477913
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790146
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135113
ˆ(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518156
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945956
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426693
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970742
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591473
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30613
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13763
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07739
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41466
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77328
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15521
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5628
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95561
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38244
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83849
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32325
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84272
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34882
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.445289
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.584151
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.732743
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.892072
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.063241
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.24765
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.446826
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.662599
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897104
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152816
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432693
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740338
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079993
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456877
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877341
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349411
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883072
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491113
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19017
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00211
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95662
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36216
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72997
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12995
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55793
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99646
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40909
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86309
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34903
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86875
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32695
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.424747
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.562261
„(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.709297
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.866894
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.036209
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.218469
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.415286
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628459
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85995
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112257
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388251
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691444
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025898
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39674
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810112
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273768
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79733
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393133
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07712
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87025
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80085
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40943
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78732
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19097
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62309
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04817
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43383
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88944
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37715
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89319
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31767
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.404487
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.540644
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.686149
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.842066
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.009524
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.18975
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.384266
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.594787
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823356
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072326
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344538
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643353
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972775
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317328
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692104
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10865
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713478
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297429
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966837
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7419
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64953
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46528
‰(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84672
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25425
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69061
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10223
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46067
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91801
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40763
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92013
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34605
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.384471
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.519264
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.663289
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.817578
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.983206
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.161423
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.353671
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561626
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786573
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.021136
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276486
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529838
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824295
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147739
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504519
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900016
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631479
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203962
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85933
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61691
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50248
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52308
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90819
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31977
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76055
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15863
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51544
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94882
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44051
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94956
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37709
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.379165
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.498142
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.640764
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.793421
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.955266
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.123168
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.303674
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498197
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708473
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936347
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184141
…(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404158
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677171
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98608
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326119
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702164
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12018
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112631
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754439
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49521
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35953
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38105
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97178
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38755
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.833
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21738
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57724
(357.16, 9.88, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98188
