¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
±(335.71, 7.29, 321.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.17189
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.415619
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.404134
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.394076
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.385442
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.37822
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.372407
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.368
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.535092
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.704361
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.885201
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078865
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284433
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490195
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710926
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948267
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204144
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48386
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797608
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140097
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443914
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73338
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029613
À(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339486
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.580948
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.557563
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.53571
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.515376
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.496543
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.479198
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.463323
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.44891
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.435946
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.424425
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.414334
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.405666
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.398418
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.39258
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.388152
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.540234
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709868
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891093
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085169
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292981
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499324
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720716
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958813
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215474
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498193
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813237
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157146
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469109
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7604
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053483
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365053
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.603229
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.579775
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.557858
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.537463
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.518573
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.501171
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.485247
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.470788
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.457781
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.446219
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.436091
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.427392
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.420113
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.414248
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.409795
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.545507
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.71548
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897103
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091599
¬(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300325
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508629
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730729
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96959
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227101
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512781
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829125
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17452
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494977
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786251
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078106
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391487
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.627065
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.603538
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.581553
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.561091
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.54214
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.52468
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.508702
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.494193
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.48114
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.469534
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.459368
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.450631
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.44332
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.437428
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.432949
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.55085
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.721189
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903211
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09814
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30732
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51819
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740968
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980593
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238977
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527645
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845297
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192231
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521541
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81005
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103558
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418796
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.652475
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.62887
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.606812
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.586281
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.567262
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.549742
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.533707
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.519143
°(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.506041
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.494389
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.48418
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.475406
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.46806
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.462137
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.457632
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.556303
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727006
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909417
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104798
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314503
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527938
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751412
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991823
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251106
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542775
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861772
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21024
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548841
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834579
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129835
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452269
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.67948
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.655791
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.633654
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.61305
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.593961
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.576375
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.560278
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.545657
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.532502
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.520802
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.510548
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.501733
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.494351
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.488395
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.483861
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561855
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732912
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915738
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111574
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321773
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537888
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762106
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003338
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263864
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558129
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878554
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228559
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57685
Â(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859886
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160395
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488048
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.7081
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.684324
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.662104
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.641419
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.622258
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.604603
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.58844
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.573758
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.560547
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.548795
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.538494
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.529635
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.522214
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.516223
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.511661
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.567483
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738919
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922189
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118471
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329206
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548042
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773001
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015066
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278258
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573802
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895601
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247232
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605536
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887769
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19456
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524767
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.738361
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.714492
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.692182
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.671413
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.652174
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.634444
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.618214
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.603468
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.590198
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.578389
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.568039
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.559134
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.551671
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.545645
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.541049
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573203
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.745044
±(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928723
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125494
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336734
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558395
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784115
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02705
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292896
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589723
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912984
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266232
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632575
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920494
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229632
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562485
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.770285
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.746316
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.723913
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.703057
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.683734
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.665927
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.649624
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.634809
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.621476
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.609612
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.599207
(335.74, 7.35, 321.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.590254
